trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
48,amp100_freq5,100,5,Group 0-31,29,162.87579345703125,192.70643615722656,205.77183532714844,29.830642700195312,42.89604187011719,-13.065399169921875
49,amp100_freq5,100,5,Group 96-127,32,116.2291030883789,96.00414276123047,91.61555480957031,-20.224960327148438,-24.613548278808594,4.388587951660156
49,amp100_freq5,100,5,Group 64-95,30,142.0367431640625,143.00779724121094,159.23582458496094,0.9710540771484375,17.199081420898438,-16.22802734375
49,amp100_freq5,100,5,Group 32-63,28,167.30140686035156,106.32118225097656,126.81864929199219,-60.980224609375,-40.482757568359375,-20.497467041015625
49,amp100_freq5,100,5,Group 0-31,29,173.8280029296875,164.35975646972656,203.1979217529297,-9.468246459960938,29.369918823242188,-38.838165283203125
50,amp250_freq5,250,5,Group 96-127,32,91.72882843017578,100.44889068603516,96.80580139160156,8.720062255859375,5.076972961425781,3.6430892944335938
50,amp250_freq5,250,5,Group 64-95,30,163.05047607421875,133.50631713867188,118.25031280517578,-29.544158935546875,-44.80016326904297,15.256004333496094
50,amp250_freq5,250,5,Group 32-63,28,122.79328918457031,126.05570220947266,120.95048522949219,3.2624130249023438,-1.842803955078125,5.105216979980469
50,amp250_freq5,250,5,Group 0-31,29,227.7209014892578,173.23606872558594,191.69876098632812,-54.484832763671875,-36.02214050292969,-18.462692260742188
51,amp180_freq26,180,26,Group 96-127,32,82.55477142333984,103.80513763427734,100.29137420654297,21.2503662109375,17.736602783203125,3.513763427734375
51,amp180_freq26,180,26,Group 64-95,30,141.09132385253906,155.96405029296875,130.77325439453125,14.872726440429688,-10.318069458007812,25.1907958984375
51,amp180_freq26,180,26,Group 32-63,28,106.53406524658203,141.85047912597656,129.33120727539062,35.31641387939453,22.797142028808594,12.519271850585938
51,amp180_freq26,180,26,Group 0-31,29,170.83250427246094,202.43553161621094,178.39596557617188,31.60302734375,7.5634613037109375,24.039566040039062
52,amp250_freq5,250,5,Group 96-127,32,99.78479766845703,95.4442138671875,94.31521606445312,-4.340583801269531,-5.469581604003906,1.128997802734375
52,amp250_freq5,250,5,Group 64-95,30,127.5916748046875,132.37017822265625,139.00389099121094,4.77850341796875,11.412216186523438,-6.6337127685546875
52,amp250_freq5,250,5,Group 32-63,28,129.7892303466797,137.76194763183594,129.60397338867188,7.97271728515625,-0.1852569580078125,8.157974243164062
52,amp250_freq5,250,5,Group 0-31,29,144.69740295410156,201.99440002441406,194.63253784179688,57.2969970703125,49.93513488769531,7.3618621826171875
53,amp180_freq5,180,5,Group 96-127,32,90.82027435302734,92.85933685302734,95.21598052978516,2.0390625,4.3957061767578125,-2.3566436767578125
53,amp180_freq5,180,5,Group 64-95,30,102.22267150878906,131.0108642578125,132.43858337402344,28.788192749023438,30.215911865234375,-1.4277191162109375
53,amp180_freq5,180,5,Group 32-63,28,111.787109375,137.67288208007812,134.01809692382812,25.885772705078125,22.230987548828125,3.65478515625
53,amp180_freq5,180,5,Group 0-31,29,166.7870635986328,192.5216064453125,193.42498779296875,25.734542846679688,26.637924194335938,-0.90338134765625
54,amp250_freq5,250,5,Group 96-127,32,93.26062774658203,85.72015380859375,99.93464660644531,-7.540473937988281,6.674018859863281,-14.214492797851562
54,amp250_freq5,250,5,Group 64-95,30,142.40199279785156,121.24605560302734,145.41419982910156,-21.15593719482422,3.01220703125,-24.16814422607422
54,amp250_freq5,250,5,Group 32-63,28,146.25953674316406,116.65591430664062,141.49192810058594,-29.603622436523438,-4.767608642578125,-24.836013793945312
54,amp250_freq5,250,5,Group 0-31,29,213.89222717285156,179.77386474609375,186.03866577148438,-34.11836242675781,-27.853561401367188,-6.264801025390625
55,amp250_freq26,250,26,Group 96-127,32,104.43415069580078,93.5279541015625,110.53440856933594,-10.906196594238281,6.100257873535156,-17.006454467773438
55,amp250_freq26,250,26,Group 64-95,30,169.8459014892578,127.26587677001953,174.58642578125,-42.58002471923828,4.7405242919921875,-47.32054901123047
55,amp250_freq26,250,26,Group 32-63,28,157.05227661132812,127.3978042602539,144.35647583007812,-29.65447235107422,-12.69580078125,-16.95867156982422
55,amp250_freq26,250,26,Group 0-31,29,202.4900665283203,189.39393615722656,207.41627502441406,-13.09613037109375,4.92620849609375,-18.0223388671875
56,amp180_freq26,180,26,Group 96-127,32,103.84697723388672,108.89019012451172,105.89572143554688,5.043212890625,2.0487442016601562,2.9944686889648438
56,amp180_freq26,180,26,Group 64-95,30,178.41246032714844,144.8009796142578,126.47086334228516,-33.611480712890625,-51.94159698486328,18.330116271972656
56,amp180_freq26,180,26,Group 32-63,28,125.91120147705078,162.557861328125,127.45726776123047,36.64665985107422,1.5460662841796875,35.10059356689453
56,amp180_freq26,180,26,Group 0-31,29,189.1083221435547,207.83592224121094,181.23696899414062,18.72760009765625,-7.8713531494140625,26.598953247070312
57,amp100_freq5,100,5,Group 96-127,32,89.43984985351562,90.46311950683594,90.85408782958984,1.0232696533203125,1.4142379760742188,-0.39096832275390625
57,amp100_freq5,100,5,Group 64-95,30,129.37405395507812,116.89826965332031,142.5576934814453,-12.475784301757812,13.183639526367188,-25.659423828125
57,amp100_freq5,100,5,Group 32-63,28,111.46365356445312,122.8216552734375,134.06964111328125,11.358001708984375,22.605987548828125,-11.24798583984375
57,amp100_freq5,100,5,Group 0-31,29,188.23252868652344,175.9154510498047,192.46339416503906,-12.31707763671875,4.230865478515625,-16.547943115234375
58,amp100_freq26,100,26,Group 96-127,32,96.66372680664062,87.15520477294922,100.94564056396484,-9.508522033691406,4.281913757324219,-13.790435791015625
58,amp100_freq26,100,26,Group 64-95,30,135.95352172851562,134.6798095703125,143.3988037109375,-1.273712158203125,7.445281982421875,-8.718994140625
58,amp100_freq26,100,26,Group 32-63,28,136.65115356445312,131.8385772705078,125.61007690429688,-4.8125762939453125,-11.04107666015625,6.2285003662109375
58,amp100_freq26,100,26,Group 0-31,29,189.52810668945312,186.9365692138672,174.1451416015625,-2.5915374755859375,-15.382965087890625,12.791427612304688
59,amp100_freq5,100,5,Group 96-127,32,81.18669891357422,103.7837142944336,111.6030502319336,22.597015380859375,30.416351318359375,-7.8193359375
59,amp100_freq5,100,5,Group 64-95,30,113.64483642578125,138.98362731933594,150.5843505859375,25.338790893554688,36.93951416015625,-11.600723266601562
59,amp100_freq5,100,5,Group 32-63,28,104.2001724243164,121.14244842529297,156.9751739501953,16.942276000976562,52.775001525878906,-35.832725524902344
59,amp100_freq5,100,5,Group 0-31,29,152.61978149414062,194.4558868408203,216.99598693847656,41.83610534667969,64.37620544433594,-22.54010009765625
60,amp180_freq5,180,5,Group 96-127,32,85.25506591796875,103.6393051147461,97.44620513916016,18.384239196777344,12.191139221191406,6.1930999755859375
60,amp180_freq5,180,5,Group 64-95,30,120.6086654663086,142.33229064941406,154.59341430664062,21.72362518310547,33.98474884033203,-12.261123657226562
60,amp180_freq5,180,5,Group 32-63,28,124.39624786376953,134.29519653320312,135.57264709472656,9.898948669433594,11.176399230957031,-1.2774505615234375
60,amp180_freq5,180,5,Group 0-31,29,176.9233856201172,192.280029296875,213.8391571044922,15.356643676757812,36.915771484375,-21.559127807617188
61,amp180_freq26,180,26,Group 96-127,32,100.607421875,102.77908325195312,90.07646942138672,2.171661376953125,-10.530952453613281,12.702613830566406
61,amp180_freq26,180,26,Group 64-95,30,147.99395751953125,152.77151489257812,138.0440673828125,4.777557373046875,-9.94989013671875,14.727447509765625
61,amp180_freq26,180,26,Group 32-63,28,145.5281219482422,136.379150390625,133.19631958007812,-9.148971557617188,-12.331802368164062,3.182830810546875
61,amp180_freq26,180,26,Group 0-31,29,248.86834716796875,203.1009979248047,196.7572021484375,-45.76734924316406,-52.11114501953125,6.3437957763671875
62,amp250_freq5,250,5,Group 96-127,32,105.0230484008789,96.73699951171875,92.95631408691406,-8.286048889160156,-12.066734313964844,3.7806854248046875
62,amp250_freq5,250,5,Group 64-95,30,144.80984497070312,160.96139526367188,118.89645385742188,16.15155029296875,-25.91339111328125,42.06494140625
62,amp250_freq5,250,5,Group 32-63,28,151.80001831054688,128.24441528320312,125.32731628417969,-23.55560302734375,-26.472702026367188,2.9170989990234375
62,amp250_freq5,250,5,Group 0-31,29,219.769775390625,199.25096130371094,171.28514099121094,-20.518814086914062,-48.48463439941406,27.9658203125
63,amp180_freq5,180,5,Group 96-127,32,78.97840118408203,113.85759735107422,96.96339416503906,34.87919616699219,17.98499298095703,16.894203186035156
63,amp180_freq5,180,5,Group 64-95,30,108.07426452636719,153.56529235839844,156.90936279296875,45.49102783203125,48.83509826660156,-3.3440704345703125
63,amp180_freq5,180,5,Group 32-63,28,133.96151733398438,150.62063598632812,152.71682739257812,16.65911865234375,18.75531005859375,-2.09619140625
63,amp180_freq5,180,5,Group 0-31,29,183.35397338867188,216.7883758544922,211.15614318847656,33.43440246582031,27.802169799804688,5.632232666015625
64,amp100_freq26,100,26,Group 96-127,32,85.05902862548828,130.9715118408203,99.29397583007812,45.91248321533203,14.234947204589844,31.677536010742188
64,amp100_freq26,100,26,Group 64-95,30,146.32765197753906,144.26528930664062,172.92477416992188,-2.0623626708984375,26.597122192382812,-28.65948486328125
64,amp100_freq26,100,26,Group 32-63,28,128.6844024658203,152.70126342773438,135.67620849609375,24.016860961914062,6.9918060302734375,17.025054931640625
64,amp100_freq26,100,26,Group 0-31,29,205.66983032226562,200.19053649902344,207.42019653320312,-5.4792938232421875,1.7503662109375,-7.2296600341796875
65,amp250_freq5,250,5,Group 96-127,32,103.7015380859375,82.53941345214844,95.389892578125,-21.162124633789062,-8.3116455078125,-12.850479125976562
65,amp250_freq5,250,5,Group 64-95,30,161.08563232421875,135.04251098632812,139.42808532714844,-26.043121337890625,-21.657546997070312,-4.3855743408203125
65,amp250_freq5,250,5,Group 32-63,28,117.68209075927734,112.79137420654297,141.92999267578125,-4.890716552734375,24.247901916503906,-29.13861846923828
65,amp250_freq5,250,5,Group 0-31,29,178.6730194091797,164.79132080078125,205.3501739501953,-13.881698608398438,26.677154541015625,-40.55885314941406
66,amp180_freq5,180,5,Group 96-127,32,101.3488998413086,90.61015319824219,92.34318542480469,-10.738746643066406,-9.005714416503906,-1.7330322265625
66,amp180_freq5,180,5,Group 64-95,30,144.37777709960938,121.80210876464844,118.88843536376953,-22.575668334960938,-25.489341735839844,2.9136734008789062
66,amp180_freq5,180,5,Group 32-63,28,165.4967803955078,119.63706970214844,115.17118835449219,-45.859710693359375,-50.325592041015625,4.46588134765625
66,amp180_freq5,180,5,Group 0-31,29,213.55799865722656,156.4833526611328,169.6773223876953,-57.07464599609375,-43.88067626953125,-13.1939697265625
67,amp250_freq5,250,5,Group 96-127,32,93.99552154541016,112.61650085449219,91.5975112915039,18.62097930908203,-2.39801025390625,21.01898956298828
67,amp250_freq5,250,5,Group 64-95,30,138.47781372070312,159.8536834716797,139.2212677001953,21.375869750976562,0.7434539794921875,20.632415771484375
67,amp250_freq5,250,5,Group 32-63,28,123.52851104736328,145.70272827148438,135.2854461669922,22.174217224121094,11.756935119628906,10.417282104492188
67,amp250_freq5,250,5,Group 0-31,29,156.83811950683594,203.6020050048828,186.63523864746094,46.763885498046875,29.797119140625,16.966766357421875
68,amp100_freq26,100,26,Group 96-127,32,100.62985229492188,116.57522583007812,95.72605895996094,15.94537353515625,-4.9037933349609375,20.849166870117188
68,amp100_freq26,100,26,Group 64-95,30,177.2792510986328,150.2748565673828,124.77203369140625,-27.00439453125,-52.50721740722656,25.502822875976562
68,amp100_freq26,100,26,Group 32-63,28,152.7139434814453,154.89332580566406,123.06623840332031,2.17938232421875,-29.647705078125,31.82708740234375
68,amp100_freq26,100,26,Group 0-31,29,182.65972900390625,236.90725708007812,193.74673461914062,54.247528076171875,11.087005615234375,43.1605224609375
69,amp100_freq26,100,26,Group 96-127,32,89.09502410888672,134.82025146484375,95.24503326416016,45.72522735595703,6.1500091552734375,39.575218200683594
69,amp100_freq26,100,26,Group 64-95,30,121.93437194824219,148.7668914794922,138.8751983642578,26.83251953125,16.940826416015625,9.891693115234375
69,amp100_freq26,100,26,Group 32-63,28,138.66200256347656,201.73361206054688,142.0277099609375,63.07160949707031,3.3657073974609375,59.705902099609375
69,amp100_freq26,100,26,Group 0-31,29,199.6988983154297,224.61265563964844,200.17572021484375,24.91375732421875,0.4768218994140625,24.436935424804688
70,amp250_freq5,250,5,Group 96-127,32,87.00672149658203,103.95259094238281,124.2787857055664,16.94586944580078,37.272064208984375,-20.326194763183594
70,amp250_freq5,250,5,Group 64-95,30,158.2938690185547,174.7198028564453,162.98150634765625,16.425933837890625,4.6876373291015625,11.738296508789062
70,amp250_freq5,250,5,Group 32-63,28,142.01136779785156,163.34339904785156,142.7867889404297,21.33203125,0.775421142578125,20.556610107421875
70,amp250_freq5,250,5,Group 0-31,29,192.77188110351562,218.55519104003906,233.56137084960938,25.783309936523438,40.78948974609375,-15.006179809570312
71,amp100_freq26,100,26,Group 96-127,32,177.02114868164062,99.8298568725586,90.44288635253906,-77.19129180908203,-86.57826232910156,9.386970520019531
71,amp100_freq26,100,26,Group 64-95,30,191.1991729736328,133.52947998046875,140.6327362060547,-57.66969299316406,-50.566436767578125,-7.1032562255859375
71,amp100_freq26,100,26,Group 32-63,28,176.0979461669922,136.43211364746094,130.88746643066406,-39.66583251953125,-45.210479736328125,5.544647216796875
71,amp100_freq26,100,26,Group 0-31,29,299.8085632324219,199.33323669433594,181.83966064453125,-100.47532653808594,-117.96890258789062,17.493576049804688
72,amp250_freq26,250,26,Group 96-127,32,88.52891540527344,113.45109558105469,95.2203598022461,24.92218017578125,6.691444396972656,18.230735778808594
72,amp250_freq26,250,26,Group 64-95,30,122.7552261352539,158.5411376953125,121.11710357666016,35.785911560058594,-1.63812255859375,37.424034118652344
72,amp250_freq26,250,26,Group 32-63,28,125.93374633789062,167.97743225097656,126.60394287109375,42.04368591308594,0.670196533203125,41.37348937988281
72,amp250_freq26,250,26,Group 0-31,29,158.72645568847656,220.5162353515625,188.07275390625,61.78977966308594,29.346298217773438,32.4434814453125
73,amp250_freq5,250,5,Group 96-127,32,80.4781723022461,116.90653228759766,109.70769500732422,36.42835998535156,29.229522705078125,7.1988372802734375
73,amp250_freq5,250,5,Group 64-95,30,136.46080017089844,181.3540496826172,153.07888793945312,44.89324951171875,16.618087768554688,28.275161743164062
73,amp250_freq5,250,5,Group 32-63,28,112.09294891357422,174.59910583496094,160.2861785888672,62.50615692138672,48.19322967529297,14.31292724609375
73,amp250_freq5,250,5,Group 0-31,29,171.0103302001953,226.3960418701172,219.27374267578125,55.385711669921875,48.26341247558594,7.1222991943359375
74,amp100_freq26,100,26,Group 96-127,32,85.63520050048828,118.14266204833984,107.99774932861328,32.50746154785156,22.362548828125,10.144912719726562
74,amp100_freq26,100,26,Group 64-95,30,121.8673095703125,187.13653564453125,145.29310607910156,65.26922607421875,23.425796508789062,41.84342956542969
74,amp100_freq26,100,26,Group 32-63,28,110.68241119384766,180.6914825439453,143.53585815429688,70.00907135009766,32.85344696044922,37.15562438964844
74,amp100_freq26,100,26,Group 0-31,29,177.60609436035156,255.55442810058594,209.4048614501953,77.94833374023438,31.79876708984375,46.149566650390625
75,amp180_freq26,180,26,Group 96-127,32,110.27255249023438,118.60276794433594,117.56539916992188,8.330215454101562,7.2928466796875,1.0373687744140625
75,amp180_freq26,180,26,Group 64-95,30,130.65859985351562,153.33642578125,155.5528564453125,22.677825927734375,24.894256591796875,-2.2164306640625
75,amp180_freq26,180,26,Group 32-63,28,146.95965576171875,150.8658905029297,143.92767333984375,3.9062347412109375,-3.031982421875,6.9382171630859375
75,amp180_freq26,180,26,Group 0-31,29,214.20025634765625,210.9385528564453,232.17713928222656,-3.2617034912109375,17.976882934570312,-21.23858642578125
76,amp100_freq26,100,26,Group 96-127,32,108.17680358886719,113.37996673583984,115.89281463623047,5.203163146972656,7.716011047363281,-2.512847900390625
