trial_number,condition,amplitude,freq,recording_start_time_s,recording_end_time_s,on_start_s,on_end_s,off_start_s,off_end_s
1470,amp250_freq50,250,50,11600.780025,11603.780025,11600.780025,11603.780025,11603.780025,11606.780025
1471,amp100_freq26,100,26,11606.780025,11609.780025,11606.780025,11609.780025,11609.780025,11612.780025
1472,amp180_freq50,180,50,11612.780025,11615.780025,11612.780025,11615.780025,11615.780025,11618.780025
1473,amp100_freq26,100,26,11618.780025,11621.780025,11618.780025,11621.780025,11621.780025,11624.780025
1474,amp100_freq5,100,5,11624.780025,11627.780025,11624.780025,11627.780025,11627.780025,11630.780025
1475,amp250_freq10,250,10,11630.780025,11633.780025,11630.780025,11633.780025,11633.780025,11636.780025
1476,amp100_freq5,100,5,11636.780025,11639.780025,11636.780025,11639.780025,11639.780025,11642.780025
1477,amp180_freq50,180,50,11642.780025,11645.780025,11642.780025,11645.780025,11645.780025,11648.780025
1478,amp180_freq10,180,10,11648.780025,11651.780025,11648.780025,11651.780025,11651.780025,11654.780025
1479,amp250_freq10,250,10,11654.780025,11657.780025,11654.780025,11657.780025,11657.780025,11660.780025
1480,amp250_freq10,250,10,11660.780025,11663.780025,11660.780025,11663.780025,11663.780025,11666.780025
1481,amp100_freq26,100,26,11666.780025,11669.780025,11666.780025,11669.780025,11669.780025,11672.780025
1482,amp180_freq26,180,26,11672.780025,11675.780025,11672.780025,11675.780025,11675.780025,11678.780025
1483,amp250_freq26,250,26,11678.780025,11681.780025,11678.780025,11681.780025,11681.780025,11684.780025
1484,amp250_freq26,250,26,11684.780025,11687.780025,11684.780025,11687.780025,11687.780025,11690.780025
1485,amp180_freq50,180,50,11690.780025,11693.780025,11690.780025,11693.780025,11693.780025,11696.780025
1486,amp250_freq10,250,10,11696.780025,11699.780025,11696.780025,11699.780025,11699.780025,11702.780025
1487,amp180_freq5,180,5,11702.780025,11705.780025,11702.780025,11705.780025,11705.780025,11708.780025
1488,amp250_freq5,250,5,11708.780025,11711.780025,11708.780025,11711.780025,11711.780025,11714.780025
1489,amp250_freq10,250,10,11714.780025,11717.780025,11714.780025,11717.780025,11717.780025,11720.780025
1490,amp180_freq5,180,5,11720.780025,11723.780025,11720.780025,11723.780025,11723.780025,11726.780025
1491,amp180_freq10,180,10,11726.780025,11729.780025,11726.780025,11729.780025,11729.780025,11732.780025
1492,amp180_freq50,180,50,11732.780025,11735.780025,11732.780025,11735.780025,11735.780025,11738.780025
1493,amp250_freq26,250,26,11738.780025,11741.780025,11738.780025,11741.780025,11741.780025,11744.780025
1494,amp180_freq10,180,10,11744.780025,11747.780025,11744.780025,11747.780025,11747.780025,11750.780025
1495,amp250_freq50,250,50,11750.780025,11753.780025,11750.780025,11753.780025,11753.780025,11756.780025
1496,amp250_freq10,250,10,11756.780025,11759.780025,11756.780025,11759.780025,11759.780025,11762.780025
1497,amp100_freq50,100,50,11762.780025,11765.780025,11762.780025,11765.780025,11765.780025,11768.780025
1498,amp180_freq50,180,50,11768.780025,11771.780025,11768.780025,11771.780025,11771.780025,11774.780025
1499,amp100_freq5,100,5,11774.780025,11777.780025,11774.780025,11777.780025,11777.780025,11780.780025
1500,amp100_freq26,100,26,11780.780025,11783.780025,11780.780025,11783.780025,11783.780025,11786.780025
1501,amp180_freq5,180,5,11786.780025,11789.780025,11786.780025,11789.780025,11789.780025,11792.780025
1502,amp180_freq26,180,26,11792.780025,11795.780025,11792.780025,11795.780025,11795.780025,11798.780025
1503,amp100_freq50,100,50,11798.780025,11801.780025,11798.780025,11801.780025,11801.780025,11804.780025
1504,amp100_freq10,100,10,11804.780025,11807.780025,11804.780025,11807.780025,11807.780025,11810.780025
1505,amp180_freq50,180,50,11810.780025,11813.780025,11810.780025,11813.780025,11813.780025,11816.780025
1506,amp100_freq10,100,10,11816.780025,11819.780025,11816.780025,11819.780025,11819.780025,11822.780025
1507,amp100_freq26,100,26,11822.780025,11825.780025,11822.780025,11825.780025,11825.780025,11828.780025
1508,amp250_freq26,250,26,11828.780025,11831.780025,11828.780025,11831.780025,11831.780025,11834.780025
1509,amp250_freq50,250,50,11834.780025,11837.780025,11834.780025,11837.780025,11837.780025,11840.780025
1510,amp250_freq10,250,10,11840.780025,11843.780025,11840.780025,11843.780025,11843.780025,11846.780025
1511,amp250_freq50,250,50,11846.780025,11849.780025,11846.780025,11849.780025,11849.780025,11852.780025
1512,amp250_freq26,250,26,11852.780025,11855.780025,11852.780025,11855.780025,11855.780025,11858.780025
1513,amp100_freq26,100,26,11858.780025,11861.780025,11858.780025,11861.780025,11861.780025,11864.780025
1514,amp180_freq26,180,26,11864.780025,11867.780025,11864.780025,11867.780025,11867.780025,11870.780025
1515,amp100_freq50,100,50,11870.780025,11873.780025,11870.780025,11873.780025,11873.780025,11876.780025
1516,amp180_freq10,180,10,11876.780025,11879.780025,11876.780025,11879.780025,11879.780025,11882.780025
1517,amp250_freq5,250,5,11882.780025,11885.780025,11882.780025,11885.780025,11885.780025,11888.780025
1518,amp250_freq26,250,26,11888.780025,11891.780025,11888.780025,11891.780025,11891.780025,11894.780025
1519,amp250_freq50,250,50,11894.780025,11897.780025,11894.780025,11897.780025,11897.780025,11900.780025
1520,amp180_freq50,180,50,11900.780025,11903.780025,11900.780025,11903.780025,11903.780025,11906.780025
1521,amp250_freq26,250,26,11906.780025,11909.780025,11906.780025,11909.780025,11909.780025,11912.780025
1522,amp250_freq50,250,50,11912.780025,11915.780025,11912.780025,11915.780025,11915.780025,11918.780025
1523,amp180_freq10,180,10,11918.780025,11921.780025,11918.780025,11921.780025,11921.780025,11924.780025
1524,amp100_freq50,100,50,11924.780025,11927.780025,11924.780025,11927.780025,11927.780025,11930.780025
1525,amp250_freq10,250,10,11930.780025,11933.780025,11930.780025,11933.780025,11933.780025,11936.780025
1526,amp100_freq26,100,26,11936.780025,11939.780025,11936.780025,11939.780025,11939.780025,11942.780025
1527,amp180_freq5,180,5,11942.780025,11945.780025,11942.780025,11945.780025,11945.780025,11948.780025
1528,amp250_freq10,250,10,11948.780025,11951.780025,11948.780025,11951.780025,11951.780025,11954.780025
1529,amp180_freq26,180,26,11954.780025,11957.780025,11954.780025,11957.780025,11957.780025,11960.780025
1530,amp250_freq50,250,50,11960.780025,11963.780025,11960.780025,11963.780025,11963.780025,11966.780025
1531,amp100_freq50,100,50,11966.780025,11969.780025,11966.780025,11969.780025,11969.780025,11972.780025
1532,amp250_freq26,250,26,11972.780025,11975.780025,11972.780025,11975.780025,11975.780025,11978.780025
1533,amp100_freq5,100,5,11978.780025,11981.780025,11978.780025,11981.780025,11981.780025,11984.780025
1534,amp100_freq26,100,26,11984.780025,11987.780025,11984.780025,11987.780025,11987.780025,11990.780025
1535,amp180_freq26,180,26,11990.780025,11993.780025,11990.780025,11993.780025,11993.780025,11996.780025
1536,amp100_freq50,100,50,11996.780025,11999.780025,11996.780025,11999.780025,11999.780025,12002.780025
1537,amp250_freq26,250,26,12002.780025,12005.780025,12002.780025,12005.780025,12005.780025,12008.780025
1538,amp250_freq26,250,26,12008.780025,12011.780025,12008.780025,12011.780025,12011.780025,12014.780025
1539,amp180_freq26,180,26,12014.780025,12017.780025,12014.780025,12017.780025,12017.780025,12020.780025
1540,amp250_freq50,250,50,12020.780025,12023.780025,12020.780025,12023.780025,12023.780025,12026.780025
1541,amp180_freq5,180,5,12026.780025,12029.780025,12026.780025,12029.780025,12029.780025,12032.780025
1542,amp100_freq50,100,50,12032.780025,12035.780025,12032.780025,12035.780025,12035.780025,12038.780025
1543,amp100_freq5,100,5,12038.780025,12041.780025,12038.780025,12041.780025,12041.780025,12044.780025
1544,amp180_freq50,180,50,12044.780025,12047.780025,12044.780025,12047.780025,12047.780025,12050.780025
1545,amp180_freq26,180,26,12050.780025,12053.780025,12050.780025,12053.780025,12053.780025,12056.780025
1546,amp250_freq10,250,10,12056.780025,12059.780025,12056.780025,12059.780025,12059.780025,12062.780025
1547,amp100_freq10,100,10,12062.780025,12065.780025,12062.780025,12065.780025,12065.780025,12068.780025
1548,amp100_freq26,100,26,12068.780025,12071.780025,12068.780025,12071.780025,12071.780025,12074.780025
1549,amp250_freq26,250,26,12074.780025,12077.780025,12074.780025,12077.780025,12077.780025,12080.780025
1550,amp250_freq50,250,50,12080.780025,12083.780025,12080.780025,12083.780025,12083.780025,12086.780025
1551,amp250_freq5,250,5,12086.780025,12089.780025,12086.780025,12089.780025,12089.780025,12092.780025
1552,amp250_freq50,250,50,12092.780025,12095.780025,12092.780025,12095.780025,12095.780025,12098.780025
1553,amp250_freq50,250,50,12098.780025,12101.780025,12098.780025,12101.780025,12101.780025,12104.780025
1554,amp250_freq26,250,26,12104.780025,12107.780025,12104.780025,12107.780025,12107.780025,12110.780025
1555,amp250_freq50,250,50,12110.780025,12113.780025,12110.780025,12113.780025,12113.780025,12116.780025
1556,amp250_freq5,250,5,12116.780025,12119.780025,12116.780025,12119.780025,12119.780025,12122.780025
1557,amp180_freq26,180,26,12122.780025,12125.780025,12122.780025,12125.780025,12125.780025,12128.780025
1558,amp250_freq5,250,5,12128.780025,12131.780025,12128.780025,12131.780025,12131.780025,12134.780025
1559,amp100_freq50,100,50,12134.780025,12137.780025,12134.780025,12137.780025,12137.780025,12140.780025
1560,amp100_freq5,100,5,12140.780025,12143.780025,12140.780025,12143.780025,12143.780025,12146.780025
1561,amp250_freq10,250,10,12146.780025,12149.780025,12146.780025,12149.780025,12149.780025,12152.780025
1562,amp250_freq26,250,26,12152.780025,12155.780025,12152.780025,12155.780025,12155.780025,12158.780025
1563,amp100_freq10,100,10,12158.780025,12161.780025,12158.780025,12161.780025,12161.780025,12164.780025
1564,amp250_freq26,250,26,12164.780025,12167.780025,12164.780025,12167.780025,12167.780025,12170.780025
1565,amp250_freq10,250,10,12170.780025,12173.780025,12170.780025,12173.780025,12173.780025,12176.780025
1566,amp180_freq5,180,5,12176.780025,12179.780025,12176.780025,12179.780025,12179.780025,12182.780025
1567,amp250_freq50,250,50,12182.780025,12185.780025,12182.780025,12185.780025,12185.780025,12188.780025
1568,amp180_freq5,180,5,12188.780025,12191.780025,12188.780025,12191.780025,12191.780025,12194.780025
1569,amp100_freq50,100,50,12194.780025,12197.780025,12194.780025,12197.780025,12197.780025,12200.780025
1570,amp250_freq5,250,5,12200.780025,12203.780025,12200.780025,12203.780025,12203.780025,12206.780025
1571,amp100_freq10,100,10,12206.780025,12209.780025,12206.780025,12209.780025,12209.780025,12212.780025
1572,amp250_freq5,250,5,12212.780025,12215.780025,12212.780025,12215.780025,12215.780025,12218.780025
1573,amp250_freq5,250,5,12218.780025,12221.780025,12218.780025,12221.780025,12221.780025,12224.780025
1574,amp100_freq5,100,5,12224.780025,12227.780025,12224.780025,12227.780025,12227.780025,12230.780025
1575,amp180_freq10,180,10,12230.780025,12233.780025,12230.780025,12233.780025,12233.780025,12236.780025
1576,amp180_freq50,180,50,12236.780025,12239.780025,12236.780025,12239.780025,12239.780025,12242.780025
1577,amp100_freq10,100,10,12242.780025,12245.780025,12242.780025,12245.780025,12245.780025,12248.780025
1578,amp180_freq10,180,10,12248.780025,12251.780025,12248.780025,12251.780025,12251.780025,12254.780025
1579,amp250_freq50,250,50,12254.780025,12257.780025,12254.780025,12257.780025,12257.780025,12260.780025
1580,amp250_freq10,250,10,12260.780025,12263.780025,12260.780025,12263.780025,12263.780025,12266.780025
1581,amp250_freq50,250,50,12266.780025,12269.780025,12266.780025,12269.780025,12269.780025,12272.780025
1582,amp250_freq50,250,50,12272.780025,12275.780025,12272.780025,12275.780025,12275.780025,12278.780025
1583,amp100_freq5,100,5,12278.780025,12281.780025,12278.780025,12281.780025,12281.780025,12284.780025
1584,amp250_freq10,250,10,12284.780025,12287.780025,12284.780025,12287.780025,12287.780025,12290.780025
1585,amp180_freq5,180,5,12290.780025,12293.780025,12290.780025,12293.780025,12293.780025,12296.780025
1586,amp250_freq50,250,50,12296.780025,12299.780025,12296.780025,12299.780025,12299.780025,12302.780025
1587,amp180_freq50,180,50,12302.780025,12305.780025,12302.780025,12305.780025,12305.780025,12308.780025
1588,amp100_freq10,100,10,12308.780025,12311.780025,12308.780025,12311.780025,12311.780025,12314.780025
1589,amp250_freq5,250,5,12314.780025,12317.780025,12314.780025,12317.780025,12317.780025,12320.780025
1590,amp250_freq10,250,10,12320.780025,12323.780025,12320.780025,12323.780025,12323.780025,12326.780025
1591,amp180_freq50,180,50,12326.780025,12329.780025,12326.780025,12329.780025,12329.780025,12332.780025
1592,amp250_freq5,250,5,12332.780025,12335.780025,12332.780025,12335.780025,12335.780025,12338.780025
1593,amp250_freq50,250,50,12338.780025,12341.780025,12338.780025,12341.780025,12341.780025,12344.780025
1594,amp100_freq10,100,10,12344.780025,12347.780025,12344.780025,12347.780025,12347.780025,12350.780025
1595,amp100_freq26,100,26,12350.780025,12353.780025,12350.780025,12353.780025,12353.780025,12356.780025
1596,amp180_freq26,180,26,12356.780025,12359.780025,12356.780025,12359.780025,12359.780025,12362.780025
1597,amp100_freq50,100,50,12362.780025,12365.780025,12362.780025,12365.780025,12365.780025,12368.780025
1598,amp100_freq26,100,26,12368.780025,12371.780025,12368.780025,12371.780025,12371.780025,12374.780025
1599,amp180_freq10,180,10,12374.780025,12377.780025,12374.780025,12377.780025,12377.780025,12380.780025
1600,amp100_freq5,100,5,12380.780025,12383.780025,12380.780025,12383.780025,12383.780025,12386.780025
1601,amp250_freq26,250,26,12386.780025,12389.780025,12386.780025,12389.780025,12389.780025,12392.780025
1602,amp250_freq50,250,50,12392.780025,12395.780025,12392.780025,12395.780025,12395.780025,12398.780025
1603,amp250_freq5,250,5,12398.780025,12401.780025,12398.780025,12401.780025,12401.780025,12404.780025
1604,amp250_freq50,250,50,12404.780025,12407.780025,12404.780025,12407.780025,12407.780025,12410.780025
1605,amp100_freq10,100,10,12410.780025,12413.780025,12410.780025,12413.780025,12413.780025,12416.780025
1606,amp180_freq50,180,50,12416.780025,12419.780025,12416.780025,12419.780025,12419.780025,12422.780025
1607,amp180_freq26,180,26,12422.780025,12425.780025,12422.780025,12425.780025,12425.780025,12428.780025
1608,amp100_freq10,100,10,12428.780025,12431.780025,12428.780025,12431.780025,12431.780025,12434.780025
1609,amp180_freq50,180,50,12434.780025,12437.780025,12434.780025,12437.780025,12437.780025,12440.780025
1610,amp100_freq50,100,50,12440.780025,12443.780025,12440.780025,12443.780025,12443.780025,12446.780025
1611,amp250_freq50,250,50,12446.780025,12449.780025,12446.780025,12449.780025,12449.780025,12452.780025
1612,amp180_freq5,180,5,12452.780025,12455.780025,12452.780025,12455.780025,12455.780025,12458.780025
1613,amp250_freq26,250,26,12458.780025,12461.780025,12458.780025,12461.780025,12461.780025,12464.780025
1614,amp100_freq5,100,5,12464.780025,12467.780025,12464.780025,12467.780025,12467.780025,12470.780025
1615,amp100_freq50,100,50,12470.780025,12473.780025,12470.780025,12473.780025,12473.780025,12476.780025
1616,amp180_freq50,180,50,12476.780025,12479.780025,12476.780025,12479.780025,12479.780025,12482.780025
1617,amp250_freq5,250,5,12482.780025,12485.780025,12482.780025,12485.780025,12485.780025,12488.780025
1618,amp180_freq5,180,5,12488.780025,12491.780025,12488.780025,12491.780025,12491.780025,12494.780025
1619,amp250_freq50,250,50,12494.780025,12497.780025,12494.780025,12497.780025,12497.780025,12500.780025
1620,amp180_freq5,180,5,12500.780025,12503.780025,12500.780025,12503.780025,12503.780025,12506.780025
1621,amp100_freq10,100,10,12506.780025,12509.780025,12506.780025,12509.780025,12509.780025,12512.780025
1622,amp100_freq5,100,5,12512.780025,12515.780025,12512.780025,12515.780025,12515.780025,12518.780025
1623,amp180_freq26,180,26,12518.780025,12521.780025,12518.780025,12521.780025,12521.780025,12524.780025
1624,amp180_freq5,180,5,12524.780025,12527.780025,12524.780025,12527.780025,12527.780025,12530.780025
1625,amp180_freq10,180,10,12530.780025,12533.780025,12530.780025,12533.780025,12533.780025,12536.780025
1626,amp100_freq5,100,5,12536.780025,12539.780025,12536.780025,12539.780025,12539.780025,12542.780025
1627,amp100_freq10,100,10,12542.780025,12545.780025,12542.780025,12545.780025,12545.780025,12548.780025
1628,amp100_freq50,100,50,12548.780025,12551.780025,12548.780025,12551.780025,12551.780025,12554.780025
1629,amp100_freq50,100,50,12554.780025,12557.780025,12554.780025,12557.780025,12557.780025,12560.780025
1630,amp180_freq26,180,26,12560.780025,12563.780025,12560.780025,12563.780025,12563.780025,12566.780025
1631,amp250_freq10,250,10,12566.780025,12569.780025,12566.780025,12569.780025,12569.780025,12572.780025
1632,amp180_freq10,180,10,12572.780025,12575.780025,12572.780025,12575.780025,12575.780025,12578.780025
