trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
910,amp250_freq26,250,26,Group 96-127,32,-15.230850219726562,14.899032592773438,17.713653564453125,38.63282012939453,2.8146209716796875
910,amp250_freq26,250,26,Group 64-95,30,-52.62739562988281,-0.8702239990234375,-24.5810546875,33.21795654296875,-23.710830688476562
910,amp250_freq26,250,26,Group 32-63,28,-18.388427734375,1.8313751220703125,19.747055053710938,20.01751708984375,17.915679931640625
910,amp250_freq26,250,26,Group 0-31,29,111.75888061523438,20.368377685546875,68.91082763671875,118.09689331054688,48.542449951171875
911,amp180_freq5,180,5,Group 96-127,32,3.0531845092773438,50.67076110839844,35.816001892089844,26.809837341308594,-14.854759216308594
911,amp180_freq5,180,5,Group 64-95,30,-16.822166442871094,52.419586181640625,156.2133026123047,60.297210693359375,103.79371643066406
911,amp180_freq5,180,5,Group 32-63,28,-23.551719665527344,65.82591247558594,69.54513549804688,61.99659729003906,3.7192230224609375
911,amp180_freq5,180,5,Group 0-31,29,-9.555450439453125,74.30862426757812,70.80744934082031,55.979644775390625,-3.5011749267578125
912,amp100_freq26,100,26,Group 96-127,32,-26.223922729492188,-7.972724914550781,-41.95767593383789,-20.31311798095703,-33.98495101928711
912,amp100_freq26,100,26,Group 64-95,30,-34.40428161621094,11.617843627929688,-12.954559326171875,-22.2801513671875,-24.572402954101562
912,amp100_freq26,100,26,Group 32-63,28,-73.84789276123047,10.293426513671875,-48.10118103027344,-15.201515197753906,-58.39460754394531
912,amp100_freq26,100,26,Group 0-31,29,-0.404205322265625,14.516616821289062,-77.89454650878906,-28.663604736328125,-92.41116333007812
913,amp250_freq5,250,5,Group 96-127,32,-8.953826904296875,38.17988586425781,30.577178955078125,82.41584014892578,-7.6027069091796875
913,amp250_freq5,250,5,Group 64-95,30,3.1046218872070312,25.153785705566406,85.68647003173828,34.757530212402344,60.532684326171875
913,amp250_freq5,250,5,Group 32-63,28,-18.1116943359375,54.604835510253906,23.02459716796875,92.05046844482422,-31.580238342285156
913,amp250_freq5,250,5,Group 0-31,29,87.24652099609375,75.01800537109375,100.17854309082031,153.384765625,25.160537719726562
914,amp100_freq26,100,26,Group 96-127,32,-40.47828674316406,-18.356834411621094,-30.953414916992188,-17.083396911621094,-12.596580505371094
914,amp100_freq26,100,26,Group 64-95,30,-51.55442810058594,-41.684783935546875,-85.37068939208984,-36.08226013183594,-43.68590545654297
914,amp100_freq26,100,26,Group 32-63,28,-75.18324279785156,-47.88688659667969,-97.05882263183594,-76.39924621582031,-49.17193603515625
914,amp100_freq26,100,26,Group 0-31,29,-95.19468688964844,-43.290313720703125,-62.06007385253906,-45.60972595214844,-18.769760131835938
915,amp250_freq26,250,26,Group 96-127,32,-0.183746337890625,10.480964660644531,-13.247688293457031,-5.494056701660156,-23.728652954101562
915,amp250_freq26,250,26,Group 64-95,30,-34.721519470214844,0.28049468994140625,13.900604248046875,-12.119911193847656,13.620109558105469
915,amp250_freq26,250,26,Group 32-63,28,-4.143928527832031,16.7613525390625,-6.388786315917969,-9.452339172363281,-23.15013885498047
915,amp250_freq26,250,26,Group 0-31,29,19.0013427734375,11.86175537109375,13.314727783203125,2.868316650390625,1.452972412109375
916,amp250_freq26,250,26,Group 96-127,32,-33.626747131347656,-10.795005798339844,-32.77831268310547,-3.1869583129882812,-21.983306884765625
916,amp250_freq26,250,26,Group 64-95,30,-107.66936492919922,-33.90653991699219,-37.2525634765625,15.319046020507812,-3.3460235595703125
916,amp250_freq26,250,26,Group 32-63,28,-74.08606719970703,-46.3936767578125,-55.82220458984375,3.0030364990234375,-9.42852783203125
916,amp250_freq26,250,26,Group 0-31,29,-82.76673889160156,-30.394683837890625,-83.82783508300781,10.524459838867188,-53.43315124511719
917,amp180_freq5,180,5,Group 96-127,32,-8.929702758789062,15.706787109375,9.972801208496094,18.478240966796875,-5.733985900878906
917,amp180_freq5,180,5,Group 64-95,30,-33.284698486328125,34.31980895996094,-12.332229614257812,38.315040588378906,-46.65203857421875
917,amp180_freq5,180,5,Group 32-63,28,4.040245056152344,17.669143676757812,-18.311614990234375,11.536811828613281,-35.98075866699219
917,amp180_freq5,180,5,Group 0-31,29,-20.043045043945312,42.699920654296875,-32.38457489013672,52.920501708984375,-75.0844955444336
918,amp100_freq26,100,26,Group 96-127,32,12.010536193847656,13.970405578613281,0.5407257080078125,10.858222961425781,-13.429679870605469
918,amp100_freq26,100,26,Group 64-95,30,14.77008056640625,17.65245819091797,-1.57672119140625,3.9277114868164062,-19.22917938232422
918,amp100_freq26,100,26,Group 32-63,28,4.8784637451171875,5.416900634765625,-49.268310546875,-28.326866149902344,-54.685211181640625
918,amp100_freq26,100,26,Group 0-31,29,51.32098388671875,26.747238159179688,-9.666458129882812,15.063034057617188,-36.4136962890625
919,amp250_freq26,250,26,Group 96-127,32,39.965492248535156,-31.151466369628906,-57.45024871826172,-22.316650390625,-26.298782348632812
919,amp250_freq26,250,26,Group 64-95,30,-54.700347900390625,-9.096343994140625,-58.673004150390625,-11.648162841796875,-49.57666015625
919,amp250_freq26,250,26,Group 32-63,28,35.40141296386719,-32.27403259277344,-14.561172485351562,-13.42193603515625,17.712860107421875
919,amp250_freq26,250,26,Group 0-31,29,-30.301864624023438,-52.31065368652344,-106.24946594238281,-85.03901672363281,-53.938812255859375
920,amp180_freq5,180,5,Group 96-127,32,35.341766357421875,21.38098907470703,-29.9771728515625,41.31028747558594,-51.35816192626953
920,amp180_freq5,180,5,Group 64-95,30,-15.654388427734375,24.971328735351562,-16.58917999267578,5.1188812255859375,-41.560508728027344
920,amp180_freq5,180,5,Group 32-63,28,41.02919006347656,19.622299194335938,-21.067535400390625,2.4991302490234375,-40.68983459472656
920,amp180_freq5,180,5,Group 0-31,29,46.99365234375,35.29048156738281,-32.781646728515625,37.21250915527344,-68.07212829589844
921,amp180_freq26,180,26,Group 96-127,32,11.964179992675781,8.399063110351562,1.8590545654296875,-8.690658569335938,-6.540008544921875
921,amp180_freq26,180,26,Group 64-95,30,-70.80477905273438,-14.719741821289062,-45.15757751464844,8.591522216796875,-30.437835693359375
921,amp180_freq26,180,26,Group 32-63,28,-49.70518493652344,12.471817016601562,22.957809448242188,3.8809051513671875,10.485992431640625
921,amp180_freq26,180,26,Group 0-31,29,-7.47296142578125,33.8109130859375,49.45794677734375,43.27436828613281,15.64703369140625
922,amp250_freq5,250,5,Group 96-127,32,-29.26622772216797,19.038291931152344,38.53276824951172,9.636604309082031,19.494476318359375
922,amp250_freq5,250,5,Group 64-95,30,54.900657653808594,41.45952606201172,-8.772819519042969,16.27155303955078,-50.23234558105469
922,amp250_freq5,250,5,Group 32-63,28,-26.057235717773438,15.118789672851562,-22.849456787109375,-8.774253845214844,-37.96824645996094
922,amp250_freq5,250,5,Group 0-31,29,4.1439666748046875,22.304580688476562,-37.765289306640625,-3.7994232177734375,-60.06986999511719
923,amp180_freq26,180,26,Group 96-127,32,-10.993202209472656,17.87316131591797,13.843048095703125,26.264907836914062,-4.030113220214844
923,amp180_freq26,180,26,Group 64-95,30,-35.882469177246094,30.987533569335938,30.541534423828125,48.125396728515625,-0.4459991455078125
923,amp180_freq26,180,26,Group 32-63,28,-12.885345458984375,41.368621826171875,41.72886657714844,69.76296997070312,0.3602447509765625
923,amp180_freq26,180,26,Group 0-31,29,19.68121337890625,35.608642578125,31.607681274414062,64.78596496582031,-4.0009613037109375
924,amp180_freq26,180,26,Group 96-127,32,11.53265380859375,-13.446052551269531,71.26752471923828,57.007789611816406,84.71357727050781
924,amp180_freq26,180,26,Group 64-95,30,-84.9448013305664,-38.595550537109375,-3.45684814453125,8.220077514648438,35.138702392578125
924,amp180_freq26,180,26,Group 32-63,28,-33.4805908203125,-29.900238037109375,107.6168212890625,45.894500732421875,137.51705932617188
924,amp180_freq26,180,26,Group 0-31,29,-55.228912353515625,-37.8162841796875,-44.984375,40.48211669921875,-7.1680908203125
925,amp100_freq26,100,26,Group 96-127,32,-19.968597412109375,3.07391357421875,-33.21160125732422,-23.717041015625,-36.28551483154297
925,amp100_freq26,100,26,Group 64-95,30,45.629302978515625,-14.391448974609375,-57.119102478027344,16.935333251953125,-42.72765350341797
925,amp100_freq26,100,26,Group 32-63,28,21.265640258789062,28.30535888671875,-54.241851806640625,9.95062255859375,-82.54721069335938
925,amp100_freq26,100,26,Group 0-31,29,211.16552734375,42.03895568847656,7.399200439453125,54.607208251953125,-34.63975524902344
926,amp180_freq5,180,5,Group 96-127,32,-38.563499450683594,-13.465179443359375,59.832000732421875,26.812393188476562,73.29718017578125
926,amp180_freq5,180,5,Group 64-95,30,-38.57275390625,57.1766357421875,115.6744384765625,33.293426513671875,58.497802734375
926,amp180_freq5,180,5,Group 32-63,28,-90.25994110107422,-0.7213897705078125,67.70578002929688,-9.1190185546875,68.42716979980469
926,amp180_freq5,180,5,Group 0-31,29,-93.23283386230469,2.0542755126953125,186.2766876220703,2.1665496826171875,184.222412109375
927,amp100_freq5,100,5,Group 96-127,32,-17.08026123046875,21.17760467529297,41.439613342285156,1.0104598999023438,20.262008666992188
927,amp100_freq5,100,5,Group 64-95,30,-13.909782409667969,39.964134216308594,76.23714447021484,25.68798065185547,36.27301025390625
927,amp100_freq5,100,5,Group 32-63,28,10.0498046875,29.913803100585938,47.82273864746094,-5.189292907714844,17.908935546875
927,amp100_freq5,100,5,Group 0-31,29,11.275802612304688,57.3961181640625,46.35856628417969,6.434661865234375,-11.037551879882812
928,amp180_freq26,180,26,Group 96-127,32,-0.49387359619140625,-24.225791931152344,-51.05549621582031,-16.68256378173828,-26.82970428466797
928,amp180_freq26,180,26,Group 64-95,30,1.21405029296875,-9.210861206054688,-35.94587707519531,-22.517189025878906,-26.735015869140625
928,amp180_freq26,180,26,Group 32-63,28,41.573829650878906,-14.031814575195312,-30.62531280517578,-0.117034912109375,-16.59349822998047
928,amp180_freq26,180,26,Group 0-31,29,-16.32965087890625,-15.14349365234375,-28.34771728515625,4.3937530517578125,-13.2042236328125
929,amp180_freq26,180,26,Group 96-127,32,-4.929527282714844,-6.515625,-1.4330902099609375,-1.5226821899414062,5.0825347900390625
929,amp180_freq26,180,26,Group 64-95,30,-3.0962142944335938,-3.3568115234375,19.881393432617188,3.6960601806640625,23.238204956054688
929,amp180_freq26,180,26,Group 32-63,28,-36.16834259033203,-14.116584777832031,-11.830337524414062,15.588180541992188,2.2862472534179688
929,amp180_freq26,180,26,Group 0-31,29,-52.448341369628906,-7.9519805908203125,14.102294921875,-6.1342010498046875,22.054275512695312
930,amp250_freq26,250,26,Group 96-127,32,48.62921905517578,-3.2978515625,-3.3859634399414062,-10.37359619140625,-0.08811187744140625
930,amp250_freq26,250,26,Group 64-95,30,24.042800903320312,39.791046142578125,24.981216430664062,13.948616027832031,-14.809829711914062
930,amp250_freq26,250,26,Group 32-63,28,-18.474594116210938,1.3215789794921875,16.845687866210938,5.4244384765625,15.52410888671875
930,amp250_freq26,250,26,Group 0-31,29,228.18093872070312,-2.9425048828125,-44.46958923339844,-16.380325317382812,-41.52708435058594
931,amp250_freq5,250,5,Group 96-127,32,-9.681938171386719,3.3919448852539062,13.089561462402344,-1.6993408203125,9.697616577148438
931,amp250_freq5,250,5,Group 64-95,30,18.076828002929688,30.052108764648438,41.31574249267578,-14.453033447265625,11.263633728027344
931,amp250_freq5,250,5,Group 32-63,28,26.020599365234375,24.668975830078125,24.635597229003906,0.925872802734375,-0.03337860107421875
931,amp250_freq5,250,5,Group 0-31,29,23.057220458984375,52.45896911621094,32.95501708984375,5.0431671142578125,-19.503952026367188
932,amp250_freq26,250,26,Group 96-127,32,-8.533073425292969,5.726982116699219,0.20317840576171875,-26.193099975585938,-5.5238037109375
932,amp250_freq26,250,26,Group 64-95,30,11.439224243164062,10.04913330078125,2.115234375,-11.062667846679688,-7.93389892578125
932,amp250_freq26,250,26,Group 32-63,28,-44.71632385253906,3.2574005126953125,-55.7301025390625,-52.701812744140625,-58.98750305175781
932,amp250_freq26,250,26,Group 0-31,29,-52.2174072265625,24.197982788085938,-43.556732177734375,-29.136276245117188,-67.75471496582031
933,amp180_freq5,180,5,Group 96-127,32,25.93616485595703,-13.796920776367188,-34.47846221923828,-24.000961303710938,-20.681541442871094
933,amp180_freq5,180,5,Group 64-95,30,15.808708190917969,-8.016448974609375,-10.529678344726562,-15.590187072753906,-2.5132293701171875
933,amp180_freq5,180,5,Group 32-63,28,3.201751708984375,-16.513832092285156,-17.04511260986328,-26.56678009033203,-0.531280517578125
933,amp180_freq5,180,5,Group 0-31,29,40.41731262207031,4.213897705078125,38.66325378417969,5.5835113525390625,34.44935607910156
934,amp250_freq5,250,5,Group 96-127,32,-1.8639984130859375,28.198768615722656,-6.1349945068359375,37.54644775390625,-34.333763122558594
934,amp250_freq5,250,5,Group 64-95,30,-3.920257568359375,-3.3480758666992188,32.54893493652344,22.379653930664062,35.897010803222656
934,amp250_freq5,250,5,Group 32-63,28,4.57366943359375,15.607391357421875,-34.09789276123047,39.74578857421875,-49.705284118652344
934,amp250_freq5,250,5,Group 0-31,29,97.15618896484375,13.949722290039062,-74.82152557373047,13.077301025390625,-88.77124786376953
935,amp250_freq26,250,26,Group 96-127,32,53.81932067871094,13.798675537109375,17.185203552246094,15.9337158203125,3.3865280151367188
935,amp250_freq26,250,26,Group 64-95,30,122.1855697631836,21.752891540527344,60.754676818847656,35.89362335205078,39.00178527832031
935,amp250_freq26,250,26,Group 32-63,28,67.37100219726562,23.148056030273438,5.447807312011719,26.81072998046875,-17.70024871826172
935,amp250_freq26,250,26,Group 0-31,29,202.29417419433594,31.67193603515625,28.39715576171875,58.19654846191406,-3.2747802734375
936,amp250_freq5,250,5,Group 96-127,32,-6.7252197265625,-11.202255249023438,56.27802276611328,22.271392822265625,67.48027801513672
936,amp250_freq5,250,5,Group 64-95,30,-78.09219360351562,-23.394180297851562,306.5859375,14.386505126953125,329.98011779785156
936,amp250_freq5,250,5,Group 32-63,28,-34.74103546142578,1.7433853149414062,102.9388198852539,100.63404083251953,101.1954345703125
936,amp250_freq5,250,5,Group 0-31,29,-30.2470703125,-3.9113311767578125,202.8755645751953,81.66200256347656,206.78689575195312
937,amp180_freq26,180,26,Group 96-127,32,-27.61522674560547,-23.99993133544922,-39.33634948730469,-44.04338836669922,-15.336418151855469
937,amp180_freq26,180,26,Group 64-95,30,-33.44444274902344,-41.92378234863281,-23.316574096679688,-44.9400634765625,18.607208251953125
937,amp180_freq26,180,26,Group 32-63,28,-43.60784149169922,-42.70367431640625,-63.34083557128906,-75.50228118896484,-20.637161254882812
937,amp180_freq26,180,26,Group 0-31,29,-53.56044006347656,-31.696151733398438,-53.94126892089844,-72.08799743652344,-22.2451171875
938,amp100_freq5,100,5,Group 96-127,32,-67.76303100585938,-33.88600158691406,-29.91577911376953,-40.01013946533203,3.9702224731445312
938,amp100_freq5,100,5,Group 64-95,30,-50.29020690917969,-35.58033752441406,-55.20967102050781,4.488525390625,-19.62933349609375
938,amp100_freq5,100,5,Group 32-63,28,-65.48019409179688,-27.696197509765625,-32.59576416015625,3.1875762939453125,-4.899566650390625
938,amp100_freq5,100,5,Group 0-31,29,-97.72230529785156,-72.57542419433594,-131.7442169189453,-43.219482421875,-59.168792724609375
939,amp180_freq26,180,26,Group 96-127,32,53.51763916015625,-19.458030700683594,-22.49236297607422,-20.89556121826172,-3.034332275390625
939,amp180_freq26,180,26,Group 64-95,30,8.5003662109375,-78.037109375,-35.152862548828125,-74.01667785644531,42.884246826171875
939,amp180_freq26,180,26,Group 32-63,28,73.14688110351562,-62.003753662109375,56.409698486328125,-74.39935302734375,118.4134521484375
939,amp180_freq26,180,26,Group 0-31,29,-92.07072448730469,-106.910888671875,-42.54052734375,-109.7672119140625,64.370361328125
940,amp180_freq26,180,26,Group 96-127,32,26.63684844970703,7.6477508544921875,30.911354064941406,44.80012512207031,23.26360321044922
940,amp180_freq26,180,26,Group 64-95,30,68.13615417480469,39.38409423828125,18.530075073242188,26.853073120117188,-20.854019165039062
940,amp180_freq26,180,26,Group 32-63,28,24.04261016845703,16.575157165527344,53.49730682373047,74.6673355102539,36.922149658203125
940,amp180_freq26,180,26,Group 0-31,29,12.2537841796875,29.738006591796875,-3.114501953125,57.84283447265625,-32.852508544921875
941,amp180_freq26,180,26,Group 96-127,32,0.5511627197265625,-33.861976623535156,-71.98345947265625,-57.365806579589844,-38.121482849121094
941,amp180_freq26,180,26,Group 64-95,30,6.5726776123046875,-43.81376647949219,-108.9239730834961,-79.98831176757812,-65.1102066040039
941,amp180_freq26,180,26,Group 32-63,28,53.98063659667969,-43.23675537109375,-125.2975845336914,-81.5830078125,-82.06082916259766
941,amp180_freq26,180,26,Group 0-31,29,71.61984252929688,-9.111373901367188,-71.4110107421875,-75.81999206542969,-62.29963684082031
942,amp250_freq26,250,26,Group 96-127,32,-28.596649169921875,12.963905334472656,24.77436065673828,-15.725341796875,11.810455322265625
942,amp250_freq26,250,26,Group 64-95,30,-12.30792236328125,36.754913330078125,72.54849243164062,-46.93187713623047,35.7935791015625
942,amp250_freq26,250,26,Group 32-63,28,31.940216064453125,7.3078460693359375,33.1204833984375,-50.93034362792969,25.812637329101562
942,amp250_freq26,250,26,Group 0-31,29,-1.5966796875,42.40629577636719,190.2180633544922,-24.16796875,147.811767578125
943,amp180_freq26,180,26,Group 96-127,32,7.220252990722656,28.250457763671875,40.48212432861328,22.155807495117188,12.231666564941406
943,amp180_freq26,180,26,Group 64-95,30,99.98164367675781,42.823822021484375,70.22554016113281,42.80967712402344,27.401718139648438
943,amp180_freq26,180,26,Group 32-63,28,15.747161865234375,57.08161926269531,27.91888427734375,31.9432373046875,-29.162734985351562
943,amp180_freq26,180,26,Group 0-31,29,38.10191345214844,70.17831420898438,98.82853698730469,46.657928466796875,28.650222778320312
944,amp250_freq26,250,26,Group 96-127,32,33.016685485839844,-11.426132202148438,-29.866683959960938,-3.9381332397460938,-18.4405517578125
944,amp250_freq26,250,26,Group 64-95,30,196.78868103027344,-69.44992065429688,-74.60836029052734,-36.91868591308594,-5.158439636230469
944,amp250_freq26,250,26,Group 32-63,28,9.723419189453125,-75.0550765991211,-76.58346557617188,-63.02332305908203,-1.5283889770507812
944,amp250_freq26,250,26,Group 0-31,29,166.72923278808594,-30.969451904296875,-52.289306640625,-26.821182250976562,-21.319854736328125
945,amp180_freq5,180,5,Group 96-127,32,-35.60657501220703,13.79888916015625,-35.11857604980469,6.3008880615234375,-48.91746520996094
945,amp180_freq5,180,5,Group 64-95,30,-95.09386444091797,-16.98321533203125,-51.898193359375,-39.725807189941406,-34.91497802734375
945,amp180_freq5,180,5,Group 32-63,28,-67.62454223632812,-58.55400085449219,-94.32940673828125,-75.17432403564453,-35.77540588378906
945,amp180_freq5,180,5,Group 0-31,29,-127.46969604492188,-32.917144775390625,-71.54777526855469,-65.31376647949219,-38.63063049316406
946,amp250_freq26,250,26,Group 96-127,32,-0.9264755249023438,6.837135314941406,39.61127471923828,-10.991889953613281,32.774139404296875
946,amp250_freq26,250,26,Group 64-95,30,-56.650367736816406,3.676849365234375,90.46003723144531,-14.617507934570312,86.78318786621094
946,amp250_freq26,250,26,Group 32-63,28,-20.5247802734375,-6.647422790527344,82.2149887084961,-23.98804473876953,88.86241149902344
946,amp250_freq26,250,26,Group 0-31,29,-95.30252838134766,-10.797195434570312,39.00944519042969,-52.23271179199219,49.806640625
947,amp100_freq5,100,5,Group 96-127,32,16.921859741210938,-21.13184356689453,-17.907272338867188,-8.487030029296875,3.2245712280273438
947,amp100_freq5,100,5,Group 64-95,30,-92.65705108642578,-29.09796142578125,41.39454650878906,-4.982330322265625,70.49250793457031
947,amp100_freq5,100,5,Group 32-63,28,-26.507095336914062,-15.87310791015625,-78.18751525878906,-20.216400146484375,-62.31440734863281
947,amp100_freq5,100,5,Group 0-31,29,-71.1883544921875,-50.55381774902344,-17.3349609375,-18.039093017578125,33.21885681152344
948,amp100_freq26,100,26,Group 96-127,32,-55.915130615234375,-47.32041931152344,-38.66613006591797,-26.026519775390625,8.654289245605469
948,amp100_freq26,100,26,Group 64-95,30,-14.939971923828125,-32.289398193359375,-49.750091552734375,-15.5914306640625,-17.460693359375
948,amp100_freq26,100,26,Group 32-63,28,-119.14055633544922,-59.99391174316406,-68.46775817871094,-67.0625,-8.473846435546875
948,amp100_freq26,100,26,Group 0-31,29,-138.85958862304688,-82.94183349609375,-93.91487121582031,-110.51802062988281,-10.973037719726562
949,amp250_freq26,250,26,Group 96-127,32,2.6143951416015625,18.55225372314453,51.25414276123047,61.445289611816406,32.70188903808594
949,amp250_freq26,250,26,Group 64-95,30,12.021881103515625,6.17694091796875,12.460159301757812,30.569747924804688,6.2832183837890625
949,amp250_freq26,250,26,Group 32-63,28,-26.482139587402344,8.968185424804688,24.459793090820312,66.04002380371094,15.491607666015625
949,amp250_freq26,250,26,Group 0-31,29,-28.396102905273438,43.43695068359375,40.685150146484375,95.11152648925781,-2.751800537109375
950,amp100_freq26,100,26,Group 96-127,32,-15.985176086425781,-5.550895690917969,-20.155548095703125,20.23107147216797,-14.604652404785156
950,amp100_freq26,100,26,Group 64-95,30,-11.237167358398438,2.0672149658203125,-36.40996551513672,50.409950256347656,-38.47718048095703
950,amp100_freq26,100,26,Group 32-63,28,-14.546173095703125,-2.0057525634765625,-4.1373138427734375,64.52018737792969,-2.131561279296875
950,amp100_freq26,100,26,Group 0-31,29,32.42755126953125,14.2490234375,-33.863197326660156,67.42439270019531,-48.112220764160156
951,amp250_freq26,250,26,Group 96-127,32,-29.274169921875,4.878623962402344,-12.424613952636719,8.462387084960938,-17.303237915039062
951,amp250_freq26,250,26,Group 64-95,30,-14.332626342773438,0.0629730224609375,-36.815040588378906,15.143875122070312,-36.878013610839844
951,amp250_freq26,250,26,Group 32-63,28,-2.4600372314453125,-3.236419677734375,5.952667236328125,30.357391357421875,9.1890869140625
951,amp250_freq26,250,26,Group 0-31,29,-84.24687194824219,7.1962127685546875,10.0771484375,38.44511413574219,2.8809356689453125
952,amp100_freq26,100,26,Group 96-127,32,-35.479827880859375,11.019699096679688,28.469802856445312,1.5320053100585938,17.450103759765625
952,amp100_freq26,100,26,Group 64-95,30,16.031326293945312,-26.841232299804688,-14.76300048828125,4.6817626953125,12.078231811523438
952,amp100_freq26,100,26,Group 32-63,28,17.7520751953125,21.187957763671875,78.97541809082031,67.53692626953125,57.78746032714844
952,amp100_freq26,100,26,Group 0-31,29,-54.74125671386719,-6.6545562744140625,68.95765686035156,67.20393371582031,75.61221313476562
953,amp250_freq5,250,5,Group 96-127,32,-73.25748443603516,-56.10973358154297,-57.822547912597656,-49.555198669433594,-1.7128143310546875
953,amp250_freq5,250,5,Group 64-95,30,-63.2286376953125,-84.35575866699219,-103.10932922363281,-71.83441162109375,-18.753570556640625
953,amp250_freq5,250,5,Group 32-63,28,-105.59097290039062,-90.1324462890625,-109.95783233642578,-100.47541809082031,-19.82538604736328
953,amp250_freq5,250,5,Group 0-31,29,-73.67988586425781,-128.41989135742188,-204.78085327148438,-105.07215881347656,-76.3609619140625
954,amp100_freq26,100,26,Group 96-127,32,-56.28492736816406,3.696319580078125,29.604820251464844,18.884124755859375,25.90850067138672
954,amp100_freq26,100,26,Group 64-95,30,5.743064880371094,55.85871124267578,50.993736267089844,51.893943786621094,-4.8649749755859375
954,amp100_freq26,100,26,Group 32-63,28,-47.36793899536133,30.137542724609375,111.59661865234375,52.52262878417969,81.45907592773438
954,amp100_freq26,100,26,Group 0-31,29,-30.08753204345703,50.771636962890625,80.96669006347656,44.10374450683594,30.195053100585938
955,amp250_freq26,250,26,Group 96-127,32,-39.54235076904297,23.800697326660156,3.8940277099609375,21.79987335205078,-19.90666961669922
955,amp250_freq26,250,26,Group 64-95,30,-51.04835510253906,35.76856994628906,137.8077392578125,84.58735656738281,102.03916931152344
955,amp250_freq26,250,26,Group 32-63,28,-21.819007873535156,48.06757354736328,53.06713104248047,69.39226531982422,4.9995574951171875
955,amp250_freq26,250,26,Group 0-31,29,-33.681724548339844,38.64625549316406,64.66807556152344,123.03440856933594,26.021820068359375
956,amp250_freq5,250,5,Group 96-127,32,-53.5827751159668,-3.5501861572265625,3.1312255859375,31.820556640625,6.6814117431640625
956,amp250_freq5,250,5,Group 64-95,30,5.344459533691406,49.58984375,92.65658569335938,25.28271484375,43.066741943359375
956,amp250_freq5,250,5,Group 32-63,28,1.4350204467773438,30.67279052734375,51.5074462890625,57.289398193359375,20.83465576171875
956,amp250_freq5,250,5,Group 0-31,29,20.701690673828125,51.41667175292969,35.01921081542969,38.26948547363281,-16.3974609375
957,amp100_freq26,100,26,Group 96-127,32,-5.53472900390625,2.1105804443359375,3.0508956909179688,13.9798583984375,0.9403152465820312
957,amp100_freq26,100,26,Group 64-95,30,42.733985900878906,-2.4580841064453125,-51.13494110107422,0.9497222900390625,-48.676856994628906
957,amp100_freq26,100,26,Group 32-63,28,-3.847137451171875,-3.4220962524414062,15.041580200195312,31.842567443847656,18.46367645263672
957,amp100_freq26,100,26,Group 0-31,29,22.036163330078125,28.806564331054688,-53.41625213623047,24.7889404296875,-82.22281646728516
958,amp250_freq5,250,5,Group 96-127,32,-37.945152282714844,1.3057403564453125,-2.8173980712890625,10.948905944824219,-4.123138427734375
958,amp250_freq5,250,5,Group 64-95,30,-69.9488754272461,-37.13572692871094,-89.3310775756836,-35.75312805175781,-52.195350646972656
958,amp250_freq5,250,5,Group 32-63,28,-76.32158660888672,-22.513931274414062,-33.935089111328125,-4.5402984619140625,-11.421157836914062
958,amp250_freq5,250,5,Group 0-31,29,-126.98928833007812,-54.81195068359375,-70.70155334472656,-11.893081665039062,-15.889602661132812
959,amp180_freq5,180,5,Group 96-127,32,-5.819328308105469,10.000640869140625,-24.95995330810547,-6.811248779296875,-34.960594177246094
959,amp180_freq5,180,5,Group 64-95,30,-56.10279846191406,8.446304321289062,-9.229850769042969,26.032730102539062,-17.67615509033203
959,amp180_freq5,180,5,Group 32-63,28,19.43951416015625,-30.83636474609375,-37.261993408203125,-15.164306640625,-6.425628662109375
959,amp180_freq5,180,5,Group 0-31,29,-56.252899169921875,-58.64268493652344,-91.31660461425781,-39.45536804199219,-32.673919677734375
960,amp250_freq26,250,26,Group 96-127,32,-1.2867965698242188,9.773696899414062,105.39969635009766,-4.500404357910156,95.6259994506836
960,amp250_freq26,250,26,Group 64-95,30,-21.06641387939453,39.894287109375,17.063186645507812,11.909530639648438,-22.831100463867188
960,amp250_freq26,250,26,Group 32-63,28,-28.0211181640625,59.121131896972656,61.70439910888672,32.72187042236328,2.5832672119140625
960,amp250_freq26,250,26,Group 0-31,29,61.94593811035156,47.963470458984375,165.0121612548828,15.28375244140625,117.04869079589844
961,amp250_freq5,250,5,Group 96-127,32,-58.21378707885742,9.03424072265625,6.917274475097656,3.0818557739257812,-2.1169662475585938
961,amp250_freq5,250,5,Group 64-95,30,-13.559410095214844,40.150489807128906,15.809135437011719,30.18071746826172,-24.341354370117188
961,amp250_freq5,250,5,Group 32-63,28,-74.32313537597656,36.83674621582031,-40.90007019042969,-13.78424072265625,-77.73681640625
961,amp250_freq5,250,5,Group 0-31,29,-44.45893859863281,44.483245849609375,37.929351806640625,-12.04827880859375,-6.55389404296875
962,amp250_freq5,250,5,Group 96-127,32,46.91838836669922,-4.811851501464844,52.917015075683594,51.871437072753906,57.72886657714844
962,amp250_freq5,250,5,Group 64-95,30,165.57550048828125,-31.807357788085938,43.22088623046875,2.52386474609375,75.02824401855469
962,amp250_freq5,250,5,Group 32-63,28,-3.259063720703125,3.4365997314453125,88.07243347167969,54.17485046386719,84.63583374023438
962,amp250_freq5,250,5,Group 0-31,29,132.4910125732422,-18.912994384765625,40.67652893066406,14.960067749023438,59.58952331542969
