channel,rms,mad,ptp,absmax,zero_fraction,saturation_fraction,rough_mad,common_corr,rms_rz,mad_rz,ptp_rz,rough_mad_rz,absmax_rz,exclude_reasons,exclude_auto
149,588.1481,555.0,2405.0,6491.0,0.00059375,0.0,31.0,0.6120775,-0.30435784455518655,-0.07248529064898813,-0.682896278308141,-1.5513264249999998,-0.1520839989675821,,False
150,673.849,632.0,2690.0,6366.0,0.00046875,0.0,30.0,0.60343456,-0.20299546601675555,0.07248529064898813,-0.6421156728984354,-1.6412583916666668,-0.18690176429898822,,False
151,790.1892,741.0,3152.0,6582.0,0.00040625,0.0,30.0,0.6020169,-0.06539461719220942,0.2777033862526169,-0.5760081651816494,-1.6412583916666668,-0.1267366658063184,,False
152,871.2795,821.0,3492.0,6632.0,0.0003875,0.0,29.0,0.5971501,0.0305145282719549,0.4283221720167481,-0.5273576183770883,-1.7311903583333332,-0.11280955967375594,,False
153,885.1068,842.0,3485.0,6525.0,0.00036875,0.0,29.0,0.6022557,0.0468687411269064,0.4678596032798325,-0.5283592472818881,-1.7311903583333332,-0.1426135667974396,,False
154,841.1437,782.5,3351.0,6413.0,0.00034375,0.0,29.0,0.59721684,-0.005128454535445029,0.3558368813677599,-0.5475332863166269,-1.7311903583333332,-0.17381028453437952,,False
155,746.88947,691.0,3049.5,6482.0,0.00046875,0.0,30.0,0.5960709,-0.11660719006317333,0.18356664515003487,-0.5906748741447893,-1.6412583916666668,-0.1545908780714433,,False
156,664.467,609.5,2757.5,7027.0,0.00055625,0.0,29.0,0.5811358,-0.2140920059356195,0.03012375715282624,-0.6324571084592946,-1.7311903583333332,-0.0027854212265124925,,False
157,586.81824,532.0,2522.5,7473.0,0.0006625,0.0,29.0,0.588148,-0.3059306995904935,-0.11578819155617585,-0.666083221691859,-1.7311903583333332,0.12144436547594467,,False
158,504.52106,454.5,2235.0,6507.0,0.00073125,0.0,28.0,0.5807328,-0.40326731134197924,-0.26170014026517796,-0.7072215517104216,-1.8211223250000002,-0.14762732500516207,,False
159,426.7877,373.5,2048.0,5845.0,0.0008125,0.0,28.0,0.5681977,-0.4952060951155633,-0.4142016608513608,-0.7339793524529302,-1.8211223250000002,-0.33202221020028905,,False
160,362.02478,310.5,1779.0,5778.0,0.00105625,0.0,27.0,0.5557133,-0.5718041281161066,-0.5328139546406141,-0.7724705203659508,-1.9110542916666666,-0.35068453241792275,,False
161,317.54596,269.0,1648.0,6731.0,0.00129375,0.0,29.0,0.5631582,-0.6244112490673008,-0.6109474497557571,-0.791215289870061,-1.7311903583333332,-0.08523388953128226,,False
162,282.01538,235.0,1481.0,7222.0,0.00125625,0.0,29.0,0.5552629,-0.6664348776825175,-0.674960433705513,-0.8151112937417131,-1.7311903583333332,0.05153029269048111,,False
163,277.4479,226.5,1501.5,6889.0,0.00141875,0.0,27.0,0.548805,-0.6718370370034575,-0.6909636796929518,-0.8121779519490852,-1.9110542916666666,-0.04122423415238489,,False
164,279.54578,225.0,1529.0,6196.0,0.00146875,0.0,26.0,0.5360265,-0.6693557910494438,-0.6937877819260293,-0.8082429812516574,-2.000986258333333,-0.2342539251497006,,False
165,291.7345,239.5,1543.5,5912.0,0.00139375,0.0,27.0,0.53789747,-0.6549396376369784,-0.6664881270062806,-0.8061681785202863,-1.9110542916666666,-0.3133598879826554,,False
166,281.06915,231.0,1501.0,5868.0,0.00135625,0.0,27.0,0.52843237,-0.6675540245345629,-0.6824913729937195,-0.8122494968708566,-1.9110542916666666,-0.3256157413793104,,False
167,279.9538,229.5,1489.0,5794.0,0.0013375,0.0,28.0,0.5278241,-0.6688732072459268,-0.6853154752267969,-0.8139665749933704,-1.8211223250000002,-0.3462278584555028,,False
168,259.58694,208.5,1498.5,6012.0,0.001675,0.0,27.0,0.5079237,-0.6929620076479414,-0.7248529064898813,-0.8126072214797136,-1.9110542916666666,-0.28550567571753044,,False
169,243.97739,189.5,1430.0,5708.0,0.00208125,0.0,27.0,0.51598835,-0.7114241407815308,-0.7606248681088625,-0.8224088757623972,-1.9110542916666666,-0.37018248100351026,,False
170,226.1788,168.25,1368.5,5915.0,0.0017125,0.0,27.0,0.49750292,-0.7324753342162623,-0.80063298307746,-0.8312089011402811,-1.9110542916666666,-0.31252426161470165,,False
171,215.94144,160.5,1348.5,5549.0,0.0021625,0.0,27.0,0.5014881,-0.7445835314907713,-0.8152241779483601,-0.8340706980111376,-1.9110542916666666,-0.41447067850505886,,False
172,216.20529,150.0,1487.0,5673.0,0.002425,0.0,28.0,0.51226026,-0.7442714582248618,-0.8349928935799024,-0.8142527546804561,-1.8211223250000002,-0.37993145529630395,,False
173,495.59055,325.0,4269.5,4531.0,0.00105625,0.0,52.0,0.25703102,-0.4138298327587465,-0.5055142997208654,-0.41610526502254047,0.337244875,-0.6980265593640306,,False
174,497.04236,323.5,4369.0,4623.0,0.0011125,0.0,52.5,0.25930554,-0.41211270790573895,-0.5083384019539428,-0.40186782559002915,0.3822108583333333,-0.6724006840801157,,False
175,491.1054,322.0,4490.0,4664.0,0.001075,0.0,52.5,0.25714555,-0.41913460905037553,-0.5111625041870203,-0.3845539545213471,0.3822108583333333,-0.6609804570514144,,False
176,511.92737,335.0,4240.0,5224.0,0.00095625,0.0,52.5,0.27168941,-0.3945075309922766,-0.4866869515003489,-0.42032641540705384,0.3822108583333333,-0.5049968683667149,,False
177,512.41095,338.0,4276.5,4502.0,0.00104375,0.0,52.0,0.26812962,-0.39393557714406946,-0.48103874703419397,-0.41510363611774065,0.337244875,-0.7061042809209168,,False
178,512.90393,333.0,4285.0,4524.0,0.001025,0.0,52.0,0.26458943,-0.393352506182064,-0.4904524211444522,-0.41388737244762663,0.337244875,-0.6999763542225893,,False
179,512.15173,334.0,4374.0,4649.0,0.00095,0.0,53.0,0.26541057,-0.39424216404213025,-0.4885696863224005,-0.40115237637231504,0.42717684166666664,-0.6651585888911832,,False
180,512.5255,335.5,4460.5,4675.0,0.0010125,0.0,61.0,0.26082498,-0.3938000782960214,-0.4857455840893231,-0.3887751049058605,1.1466325750000002,-0.6579164937022506,,False
181,508.89026,335.75,4340.5,4559.0,0.00096875,0.0,53.0,0.26071075,-0.3980996581520376,-0.4852749003838102,-0.40594588613099974,0.42717684166666664,-0.6902273799297955,,False
182,503.6516,335.0,4201.5,4594.0,0.00103125,0.0,53.0,0.25771508,-0.40429564436832166,-0.4866869515003489,-0.4258353743834527,0.42717684166666664,-0.6804784056370018,,False
183,506.92776,337.5,4243.5,4564.0,0.00103125,0.0,54.0,0.25940236,-0.40042078879173576,-0.4819801144452198,-0.41982560095465393,0.5171088083333334,-0.6888346693165392,,False
184,503.39267,333.0,4389.5,4613.0,0.00101875,0.0,52.5,0.25687283,-0.4046019064156546,-0.4904524211444522,-0.3989344837974012,0.3822108583333333,-0.6751861053066281,,False
185,501.85004,331.0,4283.5,4361.0,0.0009625,0.0,53.0,0.25673306,-0.40642644857601185,-0.49421789078855544,-0.4141020072129409,0.42717684166666664,-0.7453787202147429,,False
186,233.45074,159.5,1763.0,4403.0,0.0022625,0.0,36.0,0.36162436,-0.7238744780615399,-0.8171069127704117,-0.774759957862636,-1.1016665916666668,-0.7336799510633905,,False
187,163.78531,109.75,1207.5,4868.0,0.00335625,0.0,32.0,0.3827147,-0.8062709521765022,-0.9107729701674807,-0.8542463659506763,-1.4613944583333334,-0.6041578640305596,,False
188,156.68573,102.0,1149.5,4931.0,0.00311875,0.0,22.0,0.33793777,-0.8146679464522222,-0.9253641650383809,-0.8625455768761602,-2.360714125,-0.5866097103035309,,False
189,141.40567,96.0,1078.0,4852.0,0.00338125,0.0,34.0,0.34633029,-0.8327403669959408,-0.9366605739706908,-0.8727765006894722,-1.281530525,-0.6086145379929796,,False
190,146.78844,98.5,1098.0,4528.0,0.00326875,0.0,33.0,0.37466913,-0.8263739243838372,-0.9319537369155617,-0.8699147038186158,-1.3714624916666667,-0.6988621857319843,,False
191,187.9346,128.0,1419.5,3790.0,0.0025875,0.0,36.0,0.30682293,-0.7777084880228571,-0.8764130596650384,-0.8239113191195969,-1.1016665916666668,-0.9044262722486063,,False
192,424.7463,280.5,4152.5,6250.0,0.00115,0.0,53.0,0.10437638,-0.4976205301032113,-0.5892959993021634,-0.4328467767170512,0.42717684166666664,-0.21921265052653313,,False
193,206.8734,137.5,1638.5,4387.0,0.0024,0.0,34.0,0.2670358,-0.7553087128858892,-0.8585270788555478,-0.7925746433837179,-1.281530525,-0.7381366250258105,,False
194,130.29533,87.5,932.0,5268.0,0.00411875,0.0,21.0,0.33168662,-0.8458810662144663,-0.9526638199581298,-0.893667617846725,-2.450646091666667,-0.49274101497005984,,False
195,192.63635,126.0,1585.0,4268.0,0.0024625,0.0,34.0,0.22446722,-0.7721475127905127,-0.8801785293091416,-0.8002299500132591,-1.281530525,-0.7712831376213092,,False
196,357.67975,235.5,3531.0,7395.0,0.00141875,0.0,53.0,0.083102316,-0.5769431944419955,-0.674019066294487,-0.5217771144789181,0.42717684166666664,0.09971807990914723,,False
197,141.07802,96.0,1063.0,5212.0,0.0032375,0.0,28.0,0.34544396,-0.8331278958670297,-0.9366605739706908,-0.8749228483426147,-1.8211223250000002,-0.5083393738385298,,False
198,137.87726,94.0,993.5,5606.0,0.003975,0.0,25.0,0.36239958,-0.8369135799188147,-0.9404260436147942,-0.8848675924688413,-2.0909182250000002,-0.39859377751393765,,False
199,133.62613,90.5,975.0,5413.0,0.00365625,0.0,25.0,0.36601472,-0.8419415833902966,-0.9470156154919749,-0.8875147545743834,-2.0909182250000002,-0.4523524071856288,,False
200,140.37837,98.0,983.0,5412.0,0.00345625,0.0,26.0,0.34988835,-0.8339553989544964,-0.9328951043265876,-0.8863700358260408,-2.000986258333333,-0.45263094930827996,,False
201,142.20969,100.0,1037.0,5547.0,0.0038625,0.0,26.0,0.37196234,-0.8317894206318827,-0.9291296346824843,-0.8786431842747282,-2.000986258333333,-0.41502776275036135,,False
202,145.04547,99.0,1006.5,5633.0,0.003625,0.0,27.0,0.39266804,-0.828435409055652,-0.9310123695045359,-0.8830074245027844,-1.9110542916666666,-0.3910731402023539,,False
203,153.28078,107.5,1048.0,5788.0,0.00356875,0.0,27.0,0.38302398,-0.8186951389729175,-0.915009123517097,-0.8770691959957571,-1.9110542916666666,-0.34789911119141026,,False
204,157.45764,110.0,1054.5,5602.0,0.0029875,0.0,28.0,0.43597972,-0.8137549715287997,-0.9103022864619679,-0.8761391120127286,-1.8211223250000002,-0.3997079460045426,,False
205,166.56055,115.5,1102.0,5887.0,0.0028,0.0,28.0,0.42495137,-0.8029885521385046,-0.8999472449406838,-0.8693423444444445,-1.8211223250000002,-0.3203234410489366,,False
206,168.36316,116.0,1168.5,5362.0,0.00291875,0.0,29.0,0.43054703,-0.8008565207169537,-0.8990058775296581,-0.8598268698488465,-1.7311903583333332,-0.46655805544084245,,False
207,226.5645,149.5,1857.5,3903.0,0.00226875,0.0,38.0,0.2821945,-0.7320191535580163,-0.8359342609909282,-0.7612379676478387,-0.9218026583333334,-0.8729510123890152,,False
208,429.4652,276.5,4276.0,6560.0,0.00113125,0.0,51.0,0.14316897,-0.4920392697476376,-0.5968269385903698,-0.41517518103951206,0.24731290833333333,-0.13286459250464588,,False
209,204.95236,145.0,1346.5,5042.0,0.00256875,0.0,29.0,0.48077467,-0.7575808091129412,-0.8444065676901605,-0.8343568776982233,-1.7311903583333332,-0.5556915346892423,,False
210,215.87479,149.0,1410.5,5327.0,0.00265625,0.0,29.0,0.50206697,-0.7446623619340682,-0.8368756284019541,-0.8251991277114824,-1.7311903583333332,-0.4763070297336362,,False
211,437.5188,283.0,4428.0,6611.0,0.00111875,0.0,53.0,0.13399054,-0.48251392451591596,-0.5845891622470342,-0.3934255248210024,0.42717684166666664,-0.11865894424943216,,False
212,442.18796,286.5,4446.5,6387.0,0.00115,0.0,52.0,0.1314759,-0.4769914982366125,-0.5779995903698535,-0.39077836271546007,0.337244875,-0.181052379723312,,False
213,439.87878,287.0,4399.0,6565.0,0.00110625,0.0,51.0,0.12763488,-0.47972266268393604,-0.5770582229588276,-0.39757513028374436,0.24731290833333333,-0.13147188189138964,,False
214,441.58813,288.5,4479.5,6413.0,0.0011625,0.0,52.5,0.1222935,-0.47770093613176023,-0.5742341207257502,-0.3860563978785468,0.3822108583333333,-0.17381028453437952,,False
215,440.20764,290.0,4360.0,6469.0,0.0012375,0.0,53.0,0.124382265,-0.479333708079097,-0.5714100184926727,-0.40315563418191463,0.42717684166666664,-0.15821192566590958,,False
216,344.52234,223.5,3001.0,3605.0,0.0014875,0.0,41.5,0.24899885,-0.5925050602771411,-0.6966118841591068,-0.5976147315566163,-0.607040775,-0.9559565649390873,,False
217,440.0691,290.25,4251.5,6414.0,0.00114375,0.0,49.5,0.116945654,-0.4794975772240459,-0.5709393347871599,-0.41868088220631133,0.11241495833333334,-0.17353174241172828,,False
218,444.03052,292.0,4404.5,6349.0,0.00115625,0.0,51.5,0.11581762,-0.47481221908141863,-0.5676445488485694,-0.3967881361442588,0.29227889166666665,-0.19163698038405946,,False
219,439.31085,290.0,4255.0,6356.0,0.00113125,0.0,50.0,0.11262816,-0.4803943818001253,-0.5714100184926727,-0.4181800677539114,0.15738094166666666,-0.18968718552550073,,False
220,335.63818,271.0,1889.5,5839.0,0.001175,0.0,31.0,0.59061325,-0.6030127541099486,-0.6071819801116539,-0.7566590926544683,-1.5513264249999998,-0.33369346293619656,,False
221,397.4793,336.5,1970.5,6477.0,0.000875,0.0,31.0,0.5977575,-0.5298704470579852,-0.4838628492672714,-0.7450688153274994,-1.5513264249999998,-0.15598358868469958,,False
222,360.9189,304.0,1941.0,5593.0,0.00103125,0.0,31.0,0.5995872,-0.5731120854300964,-0.5450517309839498,-0.7492899657120128,-1.5513264249999998,-0.4022148251084039,,False
223,427.93805,281.0,4089.5,6342.0,0.00131875,0.0,47.0,0.11070694,-0.49384551198365817,-0.5883546318911375,-0.4418614368602493,-0.11241495833333334,-0.19358677524261822,,False
224,2642.1929,360.0,18481.5,16334.0,0.00059375,0.0,58.0,0.054491594,2.1250542054288113,-0.43961858094905787,1.6174875914081146,0.876836675,2.589606114288664,,False
225,4422.549,593.0,18988.5,15851.0,0.0006375,0.0,62.0,0.03761261,4.230762034042765,-0.00094136741102582,1.6900341420843277,1.2365645416666666,2.4550702690481105,high_noise,True
226,5131.7573,753.5,18849.0,16279.0,0.00058125,0.0,62.0,-0.03070771,5.069575124451025,0.3012375715282624,1.6700731089101035,1.2365645416666666,2.5742862975428453,high_noise,True
227,4666.292,599.5,19059.0,15796.0,0.00069375,0.0,63.0,0.051935837,4.519048141498148,0.011296408932309838,1.700121976054097,1.3264965083333335,2.4397504523022917,high_noise,True
228,4536.842,580.5,18875.0,16126.0,0.0006125,0.0,61.0,0.14097324,4.365941517730802,-0.024475552686671318,1.673793444842217,1.1466325750000002,2.5316693527772043,high_noise,True
229,4969.0527,653.0,19229.5,16086.0,0.0006625,0.0,61.0,-0.04317697,4.877137018333916,0.11202272191207258,1.724518794378149,1.1466325750000002,2.5205276678711543,high_noise,True
230,5116.4023,724.5,19475.0,16286.0,0.00061875,0.0,62.0,-0.05147421,5.051414091847648,0.24663826168876485,1.7596473509679131,1.2365645416666666,2.576236092401404,high_noise,True
231,4505.5356,1084.0,18347.5,15735.0,0.00026875,0.0,35.0,0.3350523,4.328914309877414,0.9234814302163294,1.5983135523733758,-1.1915985583333333,2.4227593828205656,high_noise,True
232,4501.076,1366.5,19760.0,16009.0,0.00023125,0.0,33.0,0.34780756,4.323639889081577,1.4553540174459179,1.8004279563776189,-1.3714624916666667,2.499079924427008,high_noise,True
233,4692.3813,1548.0,19033.0,15649.0,0.00026875,0.0,34.0,0.3475427,4.549905206815382,1.7970703876482905,1.6964016401219835,-1.281530525,2.398804760272558,high_noise,True
234,4591.3154,1620.0,19835.5,16370.0,0.000325,0.0,34.0,0.33841276,4.430369956669269,1.9326272948360086,1.811231239565102,-1.281530525,2.5996336307041092,high_noise,True
235,4465.3286,1620.5,19396.5,15896.0,0.00043125,0.0,35.0,0.3384606,4.281359628391342,1.933568662247034,1.748414798249801,-1.1915985583333333,2.467604664567417,high_noise,True
236,4366.572,1518.5,19384.0,16181.0,0.00035625,0.0,37.0,0.32883534,4.164555434408976,1.741529710397767,1.7466261752055159,-1.0117346249999999,2.5469891695230227,high_noise,True
237,4321.087,1465.0,20279.5,16336.0,0.0004625,0.0,35.0,0.31079012,4.1107584213361115,1.6408033974180043,1.8747631300981173,-1.1915985583333333,2.5901631985339666,high_noise,True
238,4264.3125,1330.0,20299.0,16383.0,0.0003375,0.0,36.0,0.27047402,4.043608743944783,1.3866341964410327,1.8775533820472026,-1.1016665916666668,2.6032546782985753,high_noise,True
239,5245.599,1551.5,20475.5,16383.0,0.00023125,0.0,36.0,0.33817562,5.204220986676743,1.803659959525471,1.9028087394325113,-1.1016665916666668,2.6032546782985753,high_noise,True
240,5757.6294,2097.0,20473.5,16383.0,0.0001875,0.0,34.0,0.3727526,5.8098224401425815,2.8306918049546406,1.9025225597454256,-1.281530525,2.6032546782985753,high_noise,True
241,4302.079,1358.0,21023.0,16383.0,0.0002375,0.0,34.0,0.29707456,4.088277018430134,1.4393507714584786,1.981150428772209,-1.281530525,2.6032546782985753,high_noise,True
242,4239.123,1406.5,21122.5,16381.0,0.000175,0.0,35.5,0.30799416,4.013816033990161,1.5306634103279833,1.9953878682047201,-1.1466325750000002,2.602697594053273,high_noise,True
243,5849.4565,2292.5,22922.0,16382.0,0.0001375,0.0,35.0,0.40104982,5.918430578071678,3.1987664626657364,2.252878041660037,-1.1915985583333333,2.6029761361759243,high_noise,True
244,5817.617,2220.75,22801.5,16383.0,0.00016875,0.0,34.0,0.3988374,5.880772726671912,3.063680239183531,2.235635715513127,-1.281530525,2.6032546782985753,high_noise,True
245,5734.4863,2176.0,22274.5,16378.0,0.00015625,0.0,35.0,0.39656293,5.782450084677759,2.9794278558967204,2.1602273679660566,-1.1915985583333333,2.601861967685319,high_noise,True
246,5758.1006,2184.0,21517.5,16383.0,0.00018125,0.0,35.0,0.3893263,5.810379739613508,2.994489734473133,2.051908356404137,-1.1915985583333333,2.6032546782985753,high_noise,True
247,5746.298,2133.0,22648.0,16382.0,0.00015,0.0,34.0,0.39488843,5.79642010975728,2.8984702585485,2.2136714245293025,-1.281530525,2.6029761361759243,high_noise,True
248,5548.665,1900.75,22981.0,16383.0,0.00015625,0.0,35.0,0.38204044,5.562670808765704,2.4612050961270064,2.2613203424290638,-1.1915985583333333,2.6032546782985753,high_noise,True
249,6264.785,3013.5,23785.0,16383.0,0.000125,0.0,34.0,0.45083678,6.409658587268242,4.556218269364969,2.3763645766374966,-1.281530525,2.6032546782985753,extreme_noise,True
250,7141.028,4417.0,24565.5,16384.0,0.0001125,0.0,36.0,0.48793474,7.446030586289689,7.198636592114446,2.488046199522673,-1.1016665916666668,2.6035332204212267,extreme_noise,True
251,7836.1514,5259.75,25623.0,16384.0,0.0001,0.0,37.0,0.49615395,8.268184753860254,8.785311363398463,2.6393637090692126,-1.0117346249999999,2.6035332204212267,extreme_noise,True
252,5802.9053,4915.0,24575.0,19358.0,8.75e-05,0.0,33.0,0.45233652,5.863372277906061,8.136238533496162,2.48940555303633,-1.3714624916666667,3.431917493186042,extreme_noise,True
253,6740.5747,5161.75,28657.5,22676.0,7.5e-05,0.0,34.0,0.42558342,6.972396492514687,8.600803350837404,3.0735698392999202,-1.281530525,4.356120256142886,extreme_noise,True
254,9201.713,7084.75,37113.5,28590.0,4.375e-05,0.0,37.0,0.35753167,9.883296371848827,12.221302413642707,4.283537556298064,-1.0117346249999999,6.003418369502374,extreme_noise,True
255,14772.65,12160.0,63880.0,32764.0,5e-05,5e-05,55.0,0.1295119,16.472297105179788,21.776652319260293,8.11355185348714,0.607040775,7.166053189448689,extreme_noise,True
