edge,sample
rising,71148503
rising,71152310
rising,71154619
rising,71156179
rising,71160734
rising,71230960
rising,71238012
rising,71265969
rising,71269963
rising,71277888
rising,71282007
rising,71357578
rising,71381729
rising,71407002
rising,71477769
rising,71482137
rising,71494431
rising,71495928
rising,71499298
rising,71503667
rising,71516210
rising,71520578
rising,71522076
rising,71525446
rising,71616244
rising,71632282
rising,71635464
rising,71643452
rising,71649505
rising,71724141
rising,71736809
rising,71745691
rising,71751869
rising,71761105
rising,71831185
rising,71852028
rising,71866568
rising,71878612
rising,71958739
rising,71968038
rising,71993998
rising,72001986
rising,72010036
rising,72077765
rising,72090309
rising,72094677
rising,72096175
rising,72099544
rising,72103913
rising,72116456
rising,72120824
rising,72122322
rising,72191091
rising,72210686
rising,72214680
rising,72248628
rising,72250688
rising,72314465
rising,72321392
rising,72332562
rising,72338615
rising,72340550
rising,72354716
rising,72361393
rising,72369443
rising,72439773
rising,72450818
rising,72455436
rising,72459804
rising,72473596
rising,72476966
rising,72481583
rising,72485952
rising,72556656
rising,72567701
rising,72572319
rising,72576688
rising,72578185
rising,72582803
rising,72586672
rising,72596158
rising,72600776
rising,72605144
rising,72606642
rising,72671355
rising,72685084
rising,72691324
rising,72700498
rising,72709734
rising,72718969
rising,72728517
rising,72794666
rising,72802841
rising,72810704
rising,72818816
rising,72831609
rising,72840845
rising,72850705
rising,72912859
rising,72916791
rising,72924779
rising,72935325
rising,72947369
rising,72954920
rising,72958914
rising,72964780
rising,73033175
rising,73040913
rising,73043284
rising,73048651
rising,73049462
rising,73050960
rising,73054080
rising,73054767
rising,73057887
rising,73060196
rising,73060945
rising,73067372
rising,73070243
rising,73072427
rising,73074799
rising,73077108
rising,73079354
rising,73084284
rising,73089464
rising,73151057
rising,73151306
rising,73157921
rising,73177890
rising,73205848
rising,73278008
rising,73280816
rising,73289989
rising,73321067
rising,73329991
rising,73410055
rising,73424720
rising,73444003
rising,73536486
rising,73552524
rising,73556581
rising,73632339
rising,73664478
rising,73680578
rising,73753591
rising,73758146
rising,73773623
rising,73778241
rising,73779676
rising,73784294
rising,73795152
rising,73799770
rising,73801205
rising,73804388
rising,73808944
rising,73871223
rising,73877339
rising,73880521
rising,73897433
rising,73902051
rising,73906606
rising,73908104
rising,73917527
rising,73923580
rising,73928136
rising,73929633
rising,73995907
rising,74008076
rising,74023552
rising,74041961
rising,74042273
rising,74111188
rising,74117304
rising,74117554
rising,74121984
rising,74126540
rising,74138896
rising,74143514
rising,74148069
rising,74152687
rising,74157305
rising,74160363
rising,74160613
rising,74169599
rising,74169848
rising,74254718
rising,74262768
rising,74281864
rising,74286794
rising,74351133
rising,74357873
rising,74367108
rising,74376282
rising,74397874
rising,74407047
rising,74474506
rising,74484491
rising,74492479
rising,74497284
rising,74513259
rising,74516442
rising,74529360
rising,74593636
rising,74595196
rising,74596756
rising,74600625
rising,74602123
rising,74602872
rising,74606991
rising,74612108
rising,74612981
rising,74616726
rising,74619783
rising,74621593
rising,74622841
rising,74625962
rising,74631391
rising,74636695
rising,74639004
rising,74642811
rising,74645432
rising,74649738
rising,74731362
rising,74737478
rising,74759008
rising,74768243
rising,74863597
rising,74974178
rising,74983725
rising,75001823
rising,75011059
rising,75191345
rising,75194902
rising,75196399
rising,75199520
rising,75201017
rising,75204138
rising,75207944
rising,75208693
rising,75213311
rising,75217929
rising,75219427
rising,75223358
rising,75224044
rising,75225667
rising,75227414
rising,75230223
rising,75232594
rising,75238709
rising,75240270
rising,75241830
rising,75244014
rising,75247134
rising,75248944
rising,75314094
rising,75338681
rising,75351037
rising,75455564
rising,75458747
rising,75474036
rising,75489762
rising,75551355
rising,75578688
rising,75601279
rising,75671317
rising,75676309
rising,75680178
rising,75681676
rising,75684796
rising,75686294
rising,75688853
rising,75690912
rising,75691661
rising,75693470
rising,75698088
rising,75703455
rising,75705577
rising,75711692
rising,75713190
rising,75716310
rising,75719368
rising,75721927
rising,75723175
rising,75725546
rising,75726982
rising,75730102
rising,75805486
rising,75817530
rising,75821524
rising,75845487
rising,75850542
rising,75937846
rising,75947081
rising,75953197
rising,75968611
rising,76041624
rising,76063153
rising,76066336
rising,76087803
rising,76158507
rising,76178539
rising,76180036
rising,76195450
rising,76200068
rising,76204686
rising,76206184
rising,76209366
rising,76292427
rising,76309837
rising,76400386
rising,76416424
rising,76440387
rising,76530811
rising,76535491
rising,76541544
rising,76552340
rising,76555585
rising,76557208
rising,76561576
rising,76566194
rising,76649629
rising,76672406
rising,76688444
rising,76753157
rising,76755154
rising,76759834
rising,76762081
rising,76763828
rising,76765888
rising,76767573
rising,76769008
rising,76770755
rising,76772128
rising,76773626
rising,76775872
rising,76777432
rising,76782799
rising,76785358
rising,76787417
rising,76789664
rising,76790600
rising,76792035
rising,76794344
rising,76795904
rising,76799960
rising,76801520
rising,76803580
rising,76805077
rising,76806950
rising,76808198
rising,76808884
rising,76810444
rising,76871372
rising,76871933
rising,76875865
rising,76882105
rising,76886723
rising,76889906
rising,76891341
rising,76892776
rising,76896146
rising,76899079
rising,76906630
rising,76908253
rising,76912870
rising,76917426
rising,76920609
rising,76922293
rising,76925226
rising,76929782
rising,76991437
rising,76992685
rising,76995057
rising,76998863
rising,77004480
rising,77005915
rising,77007350
rising,77009909
rising,77011157
rising,77014527
rising,77016586
rising,77021391
rising,77021953
rising,77026571
rising,77027445
rising,77031126
rising,77032749
rising,77033748
rising,77038365
rising,77039738
rising,77042983
rising,77045854
rising,77048163
rising,77051158
rising,77118430
rising,77121800
rising,77127791
rising,77129725
rising,77159742
rising,77167792
rising,77231403
rising,77250748
rising,77262792
rising,77270842
rising,77290749
rising,77358707
rising,77363263
rising,77374121
rising,77378677
rising,77380174
rising,77383544
rising,77387912
rising,77395650
rising,77400268
rising,77404886
rising,77406322
rising,77410940
rising,77476963
rising,77488882
rising,77508789
rising,77528821
rising,77602458
rising,77623988
rising,77627170
rising,77636344
rising,77636656
rising,77645580
rising,77712290
rising,77714661
rising,77717032
rising,77719279
rising,77721650
rising,77722399
rising,77727891
rising,77728640
rising,77731885
rising,77732509
rising,77733944
rising,77736502
rising,77737127
rising,77738811
rising,77741682
rising,77748047
rising,77750356
rising,77751667
rising,77755723
rising,77757720
rising,77760840
rising,77763211
rising,77765583
rising,77767268
rising,77770887
rising,77832480
rising,77836911
rising,77840905
rising,77844961
rising,77865929
rising,77876912
rising,77880968
rising,77958349
rising,77962967
rising,77975511
rising,77979941
rising,77984497
rising,77990612
rising,78001408
rising,78006276
rising,78010644
rising,78071322
rising,78079372
rising,78091416
rising,78095410
rising,78107329
rising,78119373
rising,78191512
rising,78199812
rising,78210858
rising,78221342
rising,78225960
rising,78245991
rising,78311516
rising,78312514
rising,78320127
rising,78330674
rising,78342718
rising,78350706
rising,78364122
rising,78431332
rising,78442128
rising,78482191
rising,78551481
rising,78564211
rising,78570327
rising,78591856
rising,78674105
rising,78675915
rising,78680533
rising,78685150
rising,78691079
rising,78692577
rising,78695135
rising,78695759
rising,78697194
rising,78700315
rising,78702686
rising,78704371
rising,78709613
rising,78711735
rising,78714917
rising,78717226
rising,78718661
rising,78721282
rising,78723404
rising,78724091
rising,78728771
rising,78730518
rising,78795731
rising,78800286
rising,78804904
rising,78806402
rising,78809584
rising,78821816
rising,78826496
rising,78831051
rising,78847963
rising,78848213
rising,78912489
rising,78913987
rising,78914923
rising,78918917
rising,78919541
rising,78921226
rising,78927903
rising,78933270
rising,78936327
rising,78938699
rising,78940196
rising,78942568
rising,78943317
rising,78944003
rising,78947061
rising,78949370
rising,78954050
rising,78959355
rising,78960977
rising,78963224
rising,78966281
rising,78970213
rising,79032991
rising,79044037
rising,79048905
rising,79090029
rising,79168596
rising,79204603
rising,79280799
rising,79296899
rising,79312812
rising,79328850
rising,79408602
rising,79412659
rising,79420709
rising,79426013
rising,79436559
rising,79448603
rising,79524612
rising,79540150
rising,79546204
rising,79555377
rising,79561680
rising,79571540
rising,79634630
rising,79640746
rising,79655411
rising,79671574
rising,79687424
rising,79751389
rising,79762559
rising,79775477
rising,79786647
rising,79802560
rising,79871392
rising,79884310
rising,79893733
rising,79899786
rising,79909022
rising,79918195
rising,79991957
rising,79997386
rising,80003502
rising,80006684
rising,80018978
rising,80028151
rising,80037387
rising,80037699
rising,80046623
rising,80111419
rising,80117348
rising,80121966
rising,80126583
rising,80131201
rising,80143495
rising,80144993
rising,80149611
rising,80154229
rising,80165087
rising,80169642
rising,80171140
rising,80238786
rising,80249769
rising,80253826
rising,80282781
rising,80354172
rising,80357229
rising,80358290
rising,80361161
rising,80362908
rising,80365716
rising,80371208
rising,80374952
rising,80375202
rising,80375826
rising,80379820
rising,80381068
rising,80382129
rising,80384999
rising,80387371
rising,80392613
rising,80393424
rising,80394173
rising,80395046
rising,80397979
rising,80399540
rising,80401100
rising,80401349
rising,80405655
rising,80407215
rising,80408775
rising,80472802
rising,80481102
rising,80489027
rising,80505065
rising,80509059
rising,80522476
rising,80593804
rising,80597007
rising,80598567
rising,80599316
rising,80602499
rising,80604184
rising,80606181
rising,80609301
rising,80614168
rising,80616228
